Timestamp,Outdoor Temperature (°C),Outdoor Humidity (%),Bedroom_Temperature (°C),Indoor Humidity (%),Bedroom Absolute Humidity,Fan_1_Power (W),Fan_2_Power (W),LED_Tube_Lights_Power (W),,AC_Power (W),Bedroom_Total_Power (W),Bedroom Energy (kWh),Bedroom_In_Use,Ports_Power (W),Small_Lights_Power (W),Room_Heater_Power (W),Weekday
2024-09-15 15:00:00,32.1,63.7,33,70,24.93,103,75.7,0,,0,178.7,0.179,TRUE,0,25.60400185,0,Sunday
2024-09-15 16:00:00,31.4,65.8,32.4,64.1,22.13,94.8,0,0,,0,94.8,0.095,TRUE,0.750599106,32.46491247,0,Sunday
2024-09-15 17:00:00,30.5,67.4,32,73.3,24.77,66.6,55.8,0,,0,122.4,0.122,TRUE,0,1.602645826,0,Sunday
2024-09-15 18:00:00,34,60.8,35.1,59.4,23.72,107,0,39.3,,0,307,0.307,TRUE,2.721881771,19.00654041,0,Sunday
2024-09-15 19:00:00,34.6,67.2,35.2,64.2,25.72,77.1,91.2,25.1,,0,439.4,0.439,TRUE,0,21.77044542,0,Sunday
2024-09-15 20:00:00,30.1,64,30.9,69,21.93,100.5,81.9,45.3,,0,482.6,0.483,TRUE,1.724314616,0,0,Sunday
2024-09-15 21:00:00,34.5,67.9,35.6,73.2,29.85,100.8,0,40.5,,0,370.3,0.37,TRUE,1.822932761,11.7637138,0,Sunday
2024-09-15 22:00:00,32.7,61.7,33.7,68.7,25.41,51.8,70.2,41.1,,0,439.2,0.439,TRUE,1.652329957,0,0,Sunday
2024-09-15 23:00:00,31.4,57.3,32.2,60.5,20.66,86.2,94.5,0,,0,476.4,0.476,TRUE,2.495785795,0,0,Sunday
2024-09-16 00:00:00,29.7,59.2,30.4,63.6,19.8,78.2,74.4,0,,0,152.6,0.153,TRUE,0,0,0,Monday
2024-09-16 01:00:00,33,65.8,34.4,64.4,24.77,49.1,62,0,,0,111.1,0.111,TRUE,2.207001157,0,0,Monday
2024-09-16 02:00:00,33.3,62,34.5,68.7,26.53,40.4,0,0,,0,40.4,0.04,TRUE,0,0,0,Monday
2024-09-16 03:00:00,32.8,62.3,34.2,65.3,24.73,75.2,48,29.9,,0,153.1,0.153,TRUE,0,0,0,Monday
2024-09-16 04:00:00,34,74.3,35.5,80.6,32.72,51.7,100.3,35.5,,0,187.6,0.188,TRUE,0,0,0,Monday
2024-09-16 05:00:00,33.6,65.3,34.8,68.5,26.83,80.9,0,41.1,,0,122.1,0.122,TRUE,0,0,0,Monday
2024-09-16 06:00:00,33.2,64.1,34.2,67.9,25.77,109.3,62,53.8,,0,225.1,0.225,TRUE,2.270956179,11.07332399,0,Monday
2024-09-16 07:00:00,31.4,67.4,32.7,72.3,25.42,50.7,88.2,49.1,,0,188,0.188,TRUE,2.183594269,5.94410963,0,Monday
2024-09-16 08:00:00,31.8,63.6,32.3,66.8,22.97,94.4,0,58.7,,0,153.1,0.153,TRUE,0,30.44054283,0,Monday
2024-09-16 09:00:00,31.9,57.4,32.4,53.7,18.54,99,60.4,47.1,,0,206.4,0.206,TRUE,0,0,0,Monday
2024-09-16 10:00:00,34,67.4,34.9,64.8,25.46,0,0,0,,0,0,0,FALSE,1.634900639,25.07341165,0,Monday
2024-09-16 11:00:00,30.6,76.2,31.4,82.1,26.87,0,0,0,,0,0,0,FALSE,1.095856776,10.6959475,0,Monday
2024-09-16 12:00:00,30.9,67.1,32.2,65.4,22.41,0,0,0,,0,0,0,FALSE,0,32.34879966,0,Monday
2024-09-16 13:00:00,29,63,29.8,59.6,17.9,0,0,0,,0,0,0,FALSE,0,31.71884562,0,Monday
2024-09-16 14:00:00,32.2,65.1,33.4,71.5,26.1,0,0,0,,0,0,0,FALSE,0,29.3345943,0,Monday
2024-09-16 15:00:00,33.3,64.7,34,70.5,26.52,0,0,0,,0,0,0,FALSE,2.486957829,9.36741658,0,Monday
2024-09-16 16:00:00,34,65.1,35.4,72.2,29.29,0,0,0,,0,0,0,FALSE,0,4.042785186,0,Monday
2024-09-16 17:00:00,31.3,64.5,32.8,68.4,24.13,0,0,0,,0,0,0,FALSE,1.325386065,0,0,Monday
2024-09-16 18:00:00,31.9,61.8,32.6,59.3,20.76,0,0,0,,0,0,0,FALSE,2.649336569,18.00342706,0,Monday
2024-09-16 19:00:00,31,63.8,32.3,61.8,21.26,65.3,100.7,40.6,,0,408.8,0.409,TRUE,0,11.02800617,0,Monday
2024-09-16 20:00:00,31.7,67.5,32.9,71.3,25.24,103.9,47.7,41.8,,0,490.5,0.491,TRUE,0,11.1845756,0,Monday
2024-09-16 21:00:00,30.1,65.2,31.1,62.5,20.18,50.7,0,29.4,,0,322.9,0.323,TRUE,1.645807545,38.95818962,0,Monday
2024-09-16 22:00:00,32.2,63.1,33.7,61.4,22.69,108.2,0,43.4,,0,360.9,0.361,TRUE,0,0,0,Monday
2024-09-16 23:00:00,31.7,68.6,32.7,64.9,22.81,40.3,78.3,0,,0,350.9,0.351,TRUE,0,0,0,Monday
2024-09-17 00:00:00,31.5,62.2,32.9,66,23.37,118.1,0,0,,0,118.1,0.118,TRUE,0,0,0,Tuesday
2024-09-17 01:00:00,35.3,57.1,34,55.7,20.89,42.3,0,0,,0,42.3,0.042,TRUE,1.071120778,0,0,Tuesday
2024-09-17 02:00:00,32.6,60.4,33.3,67.5,24.4,66.6,0,0,,0,66.6,0.067,TRUE,2.831883463,0,0,Tuesday
2024-09-17 03:00:00,32.8,62.4,34.2,65.6,24.98,113.1,54.6,0,,0,167.6,0.168,TRUE,0,0,0,Tuesday
2024-09-17 04:00:00,30.4,72.8,31,71.4,22.86,47.2,84.2,36.5,,0,167.9,0.168,TRUE,0,0,0,Tuesday
2024-09-17 05:00:00,34.2,62.3,34.9,58.8,23.14,40.5,0,41.6,,0,82.1,0.082,TRUE,0,0,0,Tuesday
2024-09-17 06:00:00,32,68.9,33.3,65.1,23.57,44.5,74.1,56.4,,0,175,0.175,TRUE,0,40.31021839,0,Tuesday
2024-09-17 07:00:00,31.2,59.6,32.4,64.9,22.37,53.8,33,55.9,,0,142.8,0.143,TRUE,0,0,0,Tuesday
2024-09-17 08:00:00,32.2,67.1,32.9,72.3,25.63,110.2,49.8,43.9,,0,203.9,0.204,TRUE,1.667363192,23.18271868,0,Tuesday
2024-09-17 09:00:00,32.4,67.4,33.7,73.2,27.07,97.5,78.1,56.5,,0,232.2,0.232,TRUE,0,18.16613267,0,Tuesday
2024-09-17 10:00:00,30.3,66.1,31.6,72.5,24.04,0,0,0,,0,0,0,FALSE,0.840735106,7.457503875,0,Tuesday
2024-09-17 11:00:00,32.6,62.6,33.3,70,25.34,0,0,0,,0,0,0,FALSE,0,0,0,Tuesday
2024-09-17 12:00:00,32.7,65.9,33.8,63.6,23.64,0,0,0,,0,0,0,FALSE,0,0,0,Tuesday
2024-09-17 13:00:00,31.8,65.1,32.4,63.3,21.87,0,0,0,,0,0,0,FALSE,0,4.149975568,0,Tuesday
2024-09-17 14:00:00,33.9,65.2,34.4,64,24.56,0,0,0,,0,0,0,FALSE,0,0,0,Tuesday
2024-09-17 15:00:00,30.9,63.5,32.2,69.2,23.61,0,0,0,,0,0,0,FALSE,1.525784311,0,0,Tuesday
2024-09-17 16:00:00,33,66.3,34.5,64.1,24.68,0,0,0,,0,0,0,FALSE,2.620200275,44.699287,0,Tuesday
2024-09-17 17:00:00,30.3,68.7,31.3,72.9,23.78,0,0,0,,0,0,0,FALSE,0,15.99808357,0,Tuesday
2024-09-17 18:00:00,31.5,61.8,32.8,58.7,20.69,0,0,0,,0,0,0,FALSE,1.897690393,8.194202707,0,Tuesday
2024-09-17 19:00:00,33.2,64.5,33.9,67.9,25.41,106.4,0,31.7,,0,342.5,0.343,TRUE,0,34.74160167,0,Tuesday
2024-09-17 20:00:00,30.6,58.2,31.8,62.9,20.98,65.5,0,23,,0,358.2,0.358,TRUE,2.444174396,16.51819012,0,Tuesday
2024-09-17 21:00:00,31.2,65.7,32.3,71.6,24.64,79.4,67.9,39.1,,0,400.2,0.4,TRUE,0,7.901980418,0,Tuesday
2024-09-17 22:00:00,32.1,60.3,32.9,57.4,20.33,53.5,61.3,33.1,,0,371.3,0.371,TRUE,1.263674194,0,0,Tuesday
2024-09-17 23:00:00,34.3,62.5,35.5,69.9,28.47,62.5,84.1,0,,0,399.6,0.4,TRUE,0.659682948,0,0,Tuesday
2024-09-18 00:00:00,31.7,64.1,32.9,60.2,21.35,61.8,60.5,0,,0,122.3,0.122,TRUE,0,0,0,Wednesday
2024-09-18 01:00:00,32.8,60.3,33.3,63.8,23.14,59.1,33.2,0,,0,92.3,0.092,TRUE,0,0,0,Wednesday
2024-09-18 02:00:00,27.9,64.9,29.2,70.6,20.56,62.1,75.9,0,,0,138,0.138,TRUE,0,0,0,Wednesday
2024-09-18 03:00:00,30.4,66.7,31.3,71.6,23.37,75,0,0,,0,75,0.075,TRUE,0,0,0,Wednesday
2024-09-18 04:00:00,33.5,67.1,34.7,72.7,28.36,81.3,73.1,26.2,,0,180.5,0.181,TRUE,2.347620929,0,0,Wednesday
2024-09-18 05:00:00,34.3,64.5,35.6,70.1,28.64,88.1,0,55.9,,0,144,0.144,TRUE,0,0,0,Wednesday
2024-09-18 06:00:00,32.4,65.8,33.6,69.1,25.39,55.6,105,41,,0,201.5,0.202,TRUE,0,27.65994706,0,Wednesday
2024-09-18 07:00:00,29.1,62.3,30.4,68.2,21.19,63.4,69.6,40.8,,0,173.8,0.174,TRUE,0,0,0,Wednesday
2024-09-18 08:00:00,34.2,68.3,35.5,64.4,26.13,98.3,61.4,44.7,,0,204.4,0.204,TRUE,1.873755847,24.24872756,0,Wednesday
2024-09-18 09:00:00,33.6,55.1,34.6,51.2,19.9,72.3,39.9,53.9,,0,166.1,0.166,TRUE,2.669391939,34.92789273,0,Wednesday
2024-09-18 10:00:00,31.9,59.8,33.3,55.9,20.24,0,0,0,,0,0,0,FALSE,1.201660245,4.395465442,0,Wednesday
2024-09-18 11:00:00,32.3,70.7,33,75.6,26.94,0,0,0,,0,0,0,FALSE,0.504794481,0,0,Wednesday
2024-09-18 12:00:00,33.4,58.8,34.4,57.7,22.13,0,0,0,,0,0,0,FALSE,2.314919393,16.07779925,0,Wednesday
2024-09-18 13:00:00,32.9,64.2,33.5,60.9,22.26,0,0,0,,0,0,0,FALSE,2.067702994,0,0,Wednesday
2024-09-18 14:00:00,33.7,61.8,34.4,60.5,23.26,0,0,0,,0,0,0,FALSE,0,9.933977645,0,Wednesday
2024-09-18 15:00:00,28.7,65.4,30.1,61.7,18.81,0,0,0,,0,0,0,FALSE,2.727881018,7.239138174,0,Wednesday
2024-09-18 16:00:00,31.7,65.8,32.3,63.9,21.94,0,0,0,,0,0,0,FALSE,1.337042566,4.996251624,0,Wednesday
2024-09-18 17:00:00,30.7,69.8,31.4,77.5,25.4,0,0,0,,0,0,0,FALSE,2.310770811,25.01727029,0,Wednesday
2024-09-18 18:00:00,32.3,65.6,33.1,68.6,24.55,0,0,0,,0,0,0,FALSE,2.753150753,21.1234359,0,Wednesday
2024-09-18 19:00:00,32.9,62.7,34.3,68.6,26.26,40.3,0,41.7,,0,372.4,0.372,TRUE,0,13.76002431,0,Wednesday
2024-09-18 20:00:00,33.3,67.5,34.4,74.8,28.76,63.2,48.2,49.2,,0,447.9,0.448,TRUE,1.101962398,2.381100445,0,Wednesday
2024-09-18 21:00:00,29.5,63.3,30.6,70.1,22.01,67.4,84.4,43.8,,0,433.5,0.433,TRUE,1.746179664,10.26026904,0,Wednesday
2024-09-18 22:00:00,31.3,62.5,32.3,65.7,22.62,56.6,0,49.2,,0,352.4,0.352,TRUE,2.915311605,0,0,Wednesday
2024-09-18 23:00:00,33.6,67,34.9,73.8,29.01,58.5,50.6,0,,0,395,0.395,TRUE,1.207918327,0,0,Wednesday
2024-09-19 00:00:00,33.9,59.6,34.4,56.6,21.75,103.6,0,0,,0,103.6,0.104,TRUE,0,0,0,Thursday
2024-09-19 01:00:00,32.1,67.2,32.9,73.9,26.22,59.3,0,0,,0,59.3,0.059,TRUE,0,0,0,Thursday
2024-09-19 02:00:00,33.6,63.1,34.4,68.6,26.31,98.2,0,0,,0,98.2,0.098,TRUE,0,0,0,Thursday
2024-09-19 03:00:00,34.2,68.7,34.9,67.5,26.55,93.3,39.3,0,,0,132.7,0.133,TRUE,0,0,0,Thursday
2024-09-19 04:00:00,32.1,67,32.9,64.5,22.91,67.8,58.8,39.5,,0,166.1,0.166,TRUE,0,0,0,Thursday
2024-09-19 05:00:00,31.1,66.9,32.1,73.7,25.08,73.4,30.1,43.6,,0,147.1,0.147,TRUE,0,0,0,Thursday
2024-09-19 06:00:00,34.4,61.7,35.4,59.1,23.89,43.1,79.8,48.8,,0,171.7,0.172,TRUE,0,8.295293901,0,Thursday
2024-09-19 07:00:00,31.8,61.7,32.5,68.4,23.79,57.7,57.4,58.1,,0,173.2,0.173,TRUE,0,18.93978332,0,Thursday
2024-09-19 08:00:00,31.6,64.7,32.5,61.2,21.18,106.4,0,43.3,,0,149.7,0.15,TRUE,0,1.888102492,0,Thursday
2024-09-19 09:00:00,31.3,66.8,32,63.3,21.4,70.7,0,50,,0,120.7,0.121,TRUE,0,25.95277435,0,Thursday
2024-09-19 10:00:00,31.9,66.5,33,74,26.44,0,0,0,,0,0,0,FALSE,0,0,0,Thursday
2024-09-19 11:00:00,30.9,63.2,31.9,62.1,20.89,0,0,0,,0,0,0,FALSE,2.796686448,52.33508164,0,Thursday
2024-09-19 12:00:00,34.1,64.6,35.4,61.6,24.92,0,0,0,,0,0,0,FALSE,0,51.04787858,0,Thursday
2024-09-19 13:00:00,30.2,69,31.7,75.5,25.13,0,0,0,,0,0,0,FALSE,0.560152817,0,0,Thursday
2024-09-19 14:00:00,31.3,72.6,32.5,75.8,26.27,0,0,0,,0,0,0,FALSE,1.069236535,0,0,Thursday
2024-09-19 15:00:00,32.4,67.5,33.5,75.1,27.54,0,0,0,,0,0,0,FALSE,0,15.58355784,0,Thursday
2024-09-19 16:00:00,33.8,58.4,34.7,65.1,25.37,0,0,0,,0,0,0,FALSE,0,34.88695803,0,Thursday
2024-09-19 17:00:00,33.5,65.9,34.6,72.1,28,0,0,0,,0,0,0,FALSE,1.106799095,13.96531127,0,Thursday
2024-09-19 18:00:00,31,66.3,31.8,64.8,21.68,0,0,0,,0,0,0,FALSE,1.95548433,3.978798563,0,Thursday
2024-09-19 19:00:00,31.8,63.2,33.1,67.6,24.24,112.1,0,31.8,,0,431.4,0.431,TRUE,0,8.617400719,0,Thursday
2024-09-19 20:00:00,29.6,71.7,30.4,77.8,24.15,79.1,0,43,,0,335.2,0.335,TRUE,0,8.859721953,0,Thursday
2024-09-19 21:00:00,32.8,64.7,33.9,70.5,26.39,44.3,0,40.2,,0,305.8,0.306,TRUE,2.991138252,6.817333897,0,Thursday
2024-09-19 22:00:00,34.9,65,35.5,70.8,28.79,74.9,92.1,37.3,,0,486,0.486,TRUE,0,0,0,Thursday
2024-09-19 23:00:00,31.3,70.7,32.7,76,26.65,60.9,51.9,0,,0,394.9,0.395,TRUE,0,0,0,Thursday
2024-09-20 00:00:00,33,62.1,34.4,68.6,26.27,80.3,75.3,0,,0,155.6,0.156,TRUE,0,0,0,Friday
2024-09-20 01:00:00,32,66.2,32.7,71.9,25.3,119.4,0,0,,0,119.4,0.119,TRUE,2.247260718,0,0,Friday
2024-09-20 02:00:00,30.6,64.5,31.7,68.7,22.85,43,41.8,0,,0,84.8,0.085,TRUE,0.730689088,0,0,Friday
2024-09-20 03:00:00,32.9,71,34,67.8,25.48,84.5,89,0,,0,173.5,0.174,TRUE,0,0,0,Friday
2024-09-20 04:00:00,30.3,65.4,30.9,73.3,23.38,92.5,0,35.9,,0,128.4,0.128,TRUE,0,0,0,Friday
2024-09-20 05:00:00,31.1,65.8,32,64.2,21.65,49.5,78.2,53.9,,0,181.7,0.182,TRUE,0,0,0,Friday
2024-09-20 06:00:00,34.6,67,35.9,65.6,27.25,74.6,104.1,44.8,,0,223.5,0.224,TRUE,0,27.33664477,0,Friday
2024-09-20 07:00:00,34,70,35.3,68.3,27.44,64.9,93.5,43.8,,0,202.3,0.202,TRUE,0,8.940625924,0,Friday
2024-09-20 08:00:00,34.1,62.4,35.5,58.8,23.94,69.2,0,53.2,,0,122.4,0.122,TRUE,0,33.16852793,0,Friday
2024-09-20 09:00:00,32.6,58.1,33.8,56.6,21.01,94.1,0,43.3,,0,137.5,0.137,TRUE,1.794618032,14.29007369,0,Friday
2024-09-20 10:00:00,32.8,66.9,33.4,63.6,23.11,0,0,0,,0,0,0,FALSE,1.086283735,21.70908964,0,Friday
2024-09-20 11:00:00,31.7,58.2,33.2,64.7,23.26,0,0,0,,0,0,0,FALSE,0,23.93107706,0,Friday
2024-09-20 12:00:00,32.4,70.3,33,69.1,24.65,0,0,0,,0,0,0,FALSE,2.877866809,0,0,Friday
2024-09-20 13:00:00,34.1,73.7,35.1,70.8,28.24,0,0,0,,0,0,0,FALSE,0,0,0,Friday
2024-09-20 14:00:00,31.4,68.1,32.6,75.3,26.24,0,0,0,,0,0,0,FALSE,0,14.39095716,0,Friday
2024-09-20 15:00:00,31.5,62.7,32.2,67,22.88,0,0,0,,0,0,0,FALSE,1.794024481,0.081041707,0,Friday
2024-09-20 16:00:00,31.6,66.2,32.4,62.4,21.59,0,0,0,,0,0,0,FALSE,0,0,0,Friday
2024-09-20 17:00:00,30.1,65.9,31.4,62.9,20.55,0,0,0,,0,0,0,FALSE,0,4.912207502,0,Friday
2024-09-20 18:00:00,32.7,66.7,34.2,73.6,27.87,0,0,0,,0,0,0,FALSE,0,17.31932693,0,Friday
2024-09-20 19:00:00,34.2,68,35.3,74.5,29.92,62.2,97.2,23.5,,0,441.8,0.442,TRUE,0,7.464346874,0,Friday
2024-09-20 20:00:00,34.1,66,35.5,72.4,29.43,74.6,97.2,22.4,,0,360.3,0.36,TRUE,0,9.553232451,0,Friday
2024-09-20 21:00:00,33.9,65,34.5,71.4,27.53,114,74.9,30.6,,0,404.1,0.404,TRUE,1.635715901,13.3362208,0,Friday
2024-09-20 22:00:00,32.7,61,34,57.8,21.74,90.2,101.5,40.9,,0,525,0.525,TRUE,0,0,0,Friday
2024-09-20 23:00:00,33.3,63.2,33.9,60.3,22.49,47.3,0,0,,0,281.8,0.282,TRUE,0,0,0,Friday
2024-09-21 00:00:00,32,59.4,32.8,64.9,22.91,83.2,38.2,0,,0,121.4,0.121,TRUE,0,0,0,Saturday
2024-09-21 01:00:00,32,60.8,33.1,63.8,22.79,47,41.2,0,,0,88.2,0.088,TRUE,0.998836753,0,0,Saturday
2024-09-21 02:00:00,36,64.4,34.7,71.6,27.9,83.7,69.9,0,,0,153.6,0.154,TRUE,2.817217678,0,0,Saturday
2024-09-21 03:00:00,28.9,68.3,30.3,65.2,20.11,104.6,0,0,,0,104.6,0.105,TRUE,1.323703388,0,0,Saturday
2024-09-21 04:00:00,34.1,62,35.6,59.6,24.32,70.1,83.1,27.6,,0,180.7,0.181,TRUE,2.417595433,0,0,Saturday
2024-09-21 05:00:00,34,66.2,34.7,73.4,28.56,96.3,106.7,47.6,,0,250.6,0.251,TRUE,2.436738249,0,0,Saturday
2024-09-21 06:00:00,33.8,62.8,34.8,70.7,27.75,110.4,0,45.2,,0,155.6,0.156,TRUE,0,16.0669909,0,Saturday
2024-09-21 07:00:00,33.4,62.2,34.6,70,27.07,70,44.3,38.1,,0,152.4,0.152,TRUE,0,16.98782734,0,Saturday
2024-09-21 08:00:00,32.1,62.8,33.6,61.5,22.65,61.8,37.5,50.3,,0,149.6,0.15,TRUE,1.665260422,0,0,Saturday
2024-09-21 09:00:00,35.3,65.3,34.5,62.6,24.16,99.9,33,57.7,,0,190.5,0.191,TRUE,1.672330071,16.34553605,0,Saturday
2024-09-21 10:00:00,32.9,65.3,33.9,63.3,23.62,57,34.8,0,,0,91.7,0.092,TRUE,0,6.362676408,0,Saturday
2024-09-21 11:00:00,30.7,72.6,31.8,76.3,25.48,101.5,0,0,,0,101.5,0.101,TRUE,1.630815388,21.87721424,0,Saturday
2024-09-21 12:00:00,33,70.9,33.7,67,24.82,76.8,63.9,0,,0,140.6,0.141,TRUE,2.057284332,10.87750796,0,Saturday
2024-09-21 13:00:00,30.9,66,32,65,21.97,64.9,0,0,,0,64.9,0.065,TRUE,0,3.081940035,0,Saturday
2024-09-21 14:00:00,33.4,68.8,34.5,73.3,28.31,57.3,67.9,0,,0,125.3,0.125,TRUE,0.758399069,11.49719964,0,Saturday
2024-09-21 15:00:00,32.9,59.5,33.5,64.9,23.72,114.3,105.2,0,,0,219.5,0.22,TRUE,0,0,0,Saturday
2024-09-21 16:00:00,28.9,63.9,30.3,61.6,19,96.5,0,24.6,,0,121.1,0.121,TRUE,0,24.30005122,0,Saturday
2024-09-21 17:00:00,28.5,62,30,67.6,20.54,41.3,72.3,0,,0,113.7,0.114,TRUE,0,37.33510528,0,Saturday
2024-09-21 18:00:00,31.2,69.2,32,67,22.64,62.9,38,35.1,,0,321.3,0.321,TRUE,1.448722044,0.950134529,0,Saturday
2024-09-21 19:00:00,29.9,68.2,31.2,65.4,21.2,117.8,50.6,36.7,,0,372.1,0.372,TRUE,2.197246022,0,0,Saturday
2024-09-21 20:00:00,34.1,56.5,34.9,61.4,24.23,44.1,53.7,36.9,,0,330.4,0.33,TRUE,0,28.33684901,0,Saturday
2024-09-21 21:00:00,34.8,67.4,35.9,73.9,30.63,87.1,77.8,44.5,,0,401.2,0.401,TRUE,1.584520185,30.25557478,0,Saturday
2024-09-21 22:00:00,34.1,65.2,35.4,71.9,29.02,63.4,75.6,24.7,,0,426.4,0.426,TRUE,0,0,0,Saturday
2024-09-21 23:00:00,29.1,65.1,29.9,73,21.99,43.3,0,0,,0,252.8,0.253,TRUE,0,0,0,Saturday
2024-09-22 00:00:00,32.8,69.2,33.6,74.5,27.37,101.9,0,0,,0,101.9,0.102,TRUE,0,0,0,Sunday
2024-09-22 01:00:00,32.2,57,32.8,55.8,19.7,71.6,0,0,,0,71.6,0.072,TRUE,0,0,0,Sunday
2024-09-22 02:00:00,30.4,67.1,31.3,72.7,23.73,83.8,76.8,0,,0,160.7,0.161,TRUE,2.782387144,0,0,Sunday
2024-09-22 03:00:00,31.6,60.8,32.8,64.4,22.67,116.7,99,0,,0,215.7,0.216,TRUE,1.197779993,0,0,Sunday
2024-09-22 04:00:00,34.2,64.2,35.5,68.7,27.88,113.4,37.5,21.7,,0,172.5,0.173,TRUE,1.375760181,0,0,Sunday
2024-09-22 05:00:00,31.1,68.5,31.7,71.9,23.86,100,0,43.2,,0,143.2,0.143,TRUE,1.890453026,0,0,Sunday
2024-09-22 06:00:00,34.3,60.9,35.4,67.7,27.35,54.1,0,43.7,,0,97.8,0.098,TRUE,0,16.94546872,0,Sunday
2024-09-22 07:00:00,29.4,62.9,30.4,70.5,21.87,46.6,36.1,53.2,,0,135.8,0.136,TRUE,1.51004443,0,0,Sunday
2024-09-22 08:00:00,32.3,71.3,33.8,78.3,29.09,64.1,43.6,56.7,,0,164.3,0.164,TRUE,0,25.82253756,0,Sunday
2024-09-22 09:00:00,31.9,67.4,32.7,74.2,26.08,97.5,45.7,51,,0,194.2,0.194,TRUE,0.949477492,0,0,Sunday
2024-09-22 10:00:00,29.9,69,30.5,66.2,20.63,54.8,0,0,,0,54.8,0.055,TRUE,0,0,0,Sunday
2024-09-22 11:00:00,31.1,67.2,32.4,71.9,24.86,48.3,83.1,0,,0,131.4,0.131,TRUE,0,0,0,Sunday
2024-09-22 12:00:00,32,65.8,32.6,69.8,24.37,67.9,0,0,,0,67.9,0.068,TRUE,0.856628352,0,0,Sunday
2024-09-22 13:00:00,31.4,64.9,32.1,68.7,23.33,107.7,0,0,,0,107.7,0.108,TRUE,0,37.85514547,0,Sunday
2024-09-22 14:00:00,30.7,70.9,31.5,75.7,24.95,45.6,84.1,20.3,,0,150,0.15,TRUE,0,38.75442223,0,Sunday
2024-09-22 15:00:00,34.3,57.1,35,60.3,23.88,88.3,31.2,0,,0,119.4,0.119,TRUE,0,12.61124719,0,Sunday
2024-09-22 16:00:00,30.9,68.9,31.6,76.3,25.18,50,36.9,0,,0,86.9,0.087,TRUE,2.200119051,0,0,Sunday
2024-09-22 17:00:00,34.3,73.5,34.8,70.5,27.65,44.6,0,0,,0,44.6,0.045,TRUE,0,3.930433693,0,Sunday
2024-09-22 18:00:00,31.7,66,32.5,73.8,25.65,67.7,33.5,27.1,,0,354.6,0.355,TRUE,0,36.79896178,0,Sunday
2024-09-22 19:00:00,30.4,67.6,31,73.6,23.57,53.9,0,36.8,,0,303.7,0.304,TRUE,0,0,0,Sunday
2024-09-22 20:00:00,31.5,61.2,32.8,58.9,20.77,51.5,60.8,48.8,,0,342.4,0.342,TRUE,0,19.80768706,0,Sunday
2024-09-22 21:00:00,31.3,62.1,32.4,65.3,22.48,82.7,0,39.9,,0,337.9,0.338,TRUE,2.503756076,39.09779386,0,Sunday
2024-09-22 22:00:00,31.1,64.3,32.4,71.5,24.65,90.9,0,38.8,,0,321,0.321,TRUE,0.782931402,0,0,Sunday
2024-09-22 23:00:00,35,57.1,34.5,54.8,21.12,71.1,34,0,,0,261.9,0.262,TRUE,0,0,0,Sunday
2024-09-23 00:00:00,31.2,68.6,31.8,72.8,24.32,83.6,57,0,,0,140.6,0.141,TRUE,0,0,0,Monday
2024-09-23 01:00:00,33.5,63.3,34.8,69.7,27.29,45.9,0,0,,0,45.9,0.046,TRUE,0.597152974,0,0,Monday
2024-09-23 02:00:00,33.5,56.5,34.4,54.6,20.99,98.4,0,0,,0,98.4,0.098,TRUE,0,0,0,Monday
2024-09-23 03:00:00,30.4,67.1,31.4,71.4,23.39,117,85.3,0,,0,202.3,0.202,TRUE,2.778222404,0,0,Monday
2024-09-23 04:00:00,31,67.2,32.1,75.1,25.58,69.2,0,26.8,,0,96,0.096,TRUE,0,0,0,Monday
2024-09-23 05:00:00,31.5,67.8,32,75.2,25.46,94,0,40.5,,0,134.5,0.135,TRUE,0,0,0,Monday
2024-09-23 06:00:00,35.2,65.7,34.2,71.2,27.09,63.5,0,53,,0,116.5,0.116,TRUE,0,35.82249847,0,Monday
2024-09-23 07:00:00,30.5,67.6,31.3,66.2,21.54,41.2,0,45.6,,0,86.8,0.087,TRUE,0,12.70671138,0,Monday
2024-09-23 08:00:00,32.9,67.6,33.7,65.8,24.26,56.7,68.6,48.1,,0,173.5,0.173,TRUE,0,30.04799239,0,Monday
2024-09-23 09:00:00,32,63.6,32.9,62,21.95,99.4,54.1,40.7,,0,194.2,0.194,TRUE,1.024332477,0,0,Monday
2024-09-23 10:00:00,34,65.2,35,63.9,25.24,0,0,0,,0,0,0,FALSE,0,11.90930698,0,Monday
2024-09-23 11:00:00,33.2,68.5,34.1,65.9,24.97,0,0,0,,0,0,0,FALSE,0.713705261,12.75146641,0,Monday
2024-09-23 12:00:00,29.9,68.8,30.6,66.1,20.72,0,0,0,,0,0,0,FALSE,0.823631298,3.304656754,0,Monday
2024-09-23 13:00:00,32.2,68.9,33.4,73.4,26.77,0,0,0,,0,0,0,FALSE,2.381665467,31.74666292,0,Monday
2024-09-23 14:00:00,30.2,60.8,31.2,66.3,21.46,0,0,0,,0,0,0,FALSE,2.48720628,21.76681359,0,Monday
2024-09-23 15:00:00,35.2,66.1,34.5,71.2,27.52,0,0,0,,0,0,0,FALSE,2.89516894,5.379929937,0,Monday
2024-09-23 16:00:00,33,56.8,34.3,60,22.95,0,0,0,,0,0,0,FALSE,0,0,0,Monday
2024-09-23 17:00:00,30.3,60.5,31.5,58.7,19.29,0,0,0,,0,0,0,FALSE,0,25.63196912,0,Monday
