date,Kitchen_Temperature (°C),Microwave_Power (W),Exhaust_Fan_Power (W),Fridge_Power (W),Juicer_Blender_Power (W),Kitchen_Total_Power (W),Outdoor_Temperature (°C),Outdoor_Humidity (%),Microwave_In_Use,Exhaust_Fan_In_Use,Fridge_In_Use,Juicer_Blender_In_Use,Kitchen_In_Use,hour,Gas_Stove_Power (W),Induction_Stove_Power (W),Gas_Stove_In_Use,Induction_Stove_In_Use,Outdoor Temperature (°C),Outdoor Humidity (%),Kitchen_Humidity (%),Kitchen Absolute Humidity,Kitchen_Energy (kWh)
2024-10-03 02:00:00,30.4,0,0.9,180,0,180.9,20,50,0,1,1,0,0,2,0,0,0,0,28.6,55.2,57.9,17.92,0.181
2024-10-03 03:00:00,33.9,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,31.9,58.6,60.7,22.71,0.18
2024-10-03 04:00:00,34.4,0,1.4,180,0,181.4,20,50,0,1,1,0,0,4,0,0,0,0,31.9,58.8,61.2,23.51,0.181
2024-10-03 05:00:00,32.7,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,30,58,60.9,21.41,0.18
2024-10-03 06:00:00,31.2,0,68.7,180,0,1474.4,20,50,0,1,1,0,1,6,1225.7,0,1,0,29.3,52.4,49.7,16.1,1.474
2024-10-03 07:00:00,31.3,0,78.8,180,596.1,3092.5,20,50,0,1,1,1,1,7,987.9,1249.7,1,1,29.2,56.3,59.5,19.36,3.092
2024-10-03 08:00:00,34.9,0,80.4,180,0,2840,20,50,0,1,1,0,1,8,1213.5,1366.1,1,1,32.7,44.5,48.3,19.09,2.84
2024-10-03 09:00:00,33.9,0,81.4,180,0,2794,20,50,0,1,1,0,1,9,1065.6,1467,1,1,31.1,53.7,57.3,21.36,2.794
2024-10-03 10:00:00,33.9,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,32.2,59.6,62.2,23.3,0.18
2024-10-03 11:00:00,33.5,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,32.1,58.2,62.6,22.89,0.18
2024-10-03 12:00:00,30.2,0,76.7,180,0,1399.7,20,50,0,1,1,0,0,12,1143,0,1,0,28.8,51.6,52,15.98,1.4
2024-10-03 13:00:00,32.5,0,87.6,180,0,2880.1,20,50,0,1,1,0,0,13,1262.7,1349.8,1,1,30.1,55.6,53.7,18.64,2.88
2024-10-03 14:00:00,33.8,0,82.1,180,0,2640.4,20,50,0,1,1,0,0,14,1160.9,1217.4,1,1,32.1,52.1,55.2,20.53,2.64
2024-10-03 15:00:00,34.1,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,31.3,54.2,53.8,20.31,0.18
2024-10-03 16:00:00,33.3,0,0,180,0,180,20,50,0,0,1,0,0,16,0,0,0,0,30.7,52.3,51.9,18.78,0.18
2024-10-03 17:00:00,30.1,0,85.7,180,478.6,744.3,20,50,0,1,1,1,0,17,0,0,0,0,29,60.1,58.1,17.7,0.744
2024-10-03 18:00:00,29.7,0,90.6,180,0,2847.9,20,50,0,1,1,0,0,18,1030.2,1547.1,1,1,28.2,55.4,55.5,16.59,2.848
2024-10-03 19:00:00,31.8,0,73.2,180,0,2976.4,20,50,0,1,1,0,1,19,1246.7,1476.5,1,1,30.7,51.8,55,18.43,2.976
2024-10-03 20:00:00,31,0,69.2,180,0,2781.8,20,50,0,1,1,0,1,20,1014,1518.6,1,1,28.7,55,55.2,17.71,2.782
2024-10-03 21:00:00,31.2,0,52.6,180,0,1474.6,20,50,0,1,1,0,1,21,0,1242,0,1,29.6,57.7,61.9,20.04,1.475
2024-10-03 22:00:00,33.3,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,30.7,58.6,59.8,21.71,0.18
2024-10-03 23:00:00,32.8,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,30.9,51.6,51.6,18.2,0.18
2024-10-04 00:00:00,32.4,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,29.8,62.7,66.8,23.07,0.18
2024-10-04 01:00:00,33.6,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,30.7,50.7,48.4,17.86,0.18
2024-10-04 02:00:00,31.3,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,30,64,61.6,20.08,0.18
2024-10-04 03:00:00,32.3,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,29.5,49.6,51,17.48,0.18
2024-10-04 04:00:00,31.3,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,29.5,56.4,55.2,17.94,0.18
2024-10-04 05:00:00,32.3,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,29.4,52.4,55.8,19.15,0.18
2024-10-04 06:00:00,33.7,0,43.9,180,0,1323.6,20,50,0,1,1,0,1,6,1099.7,0,1,0,31.4,57,61.6,22.73,1.324
2024-10-04 07:00:00,33,1044.62393,58,180,583.4,4281.5,20,50,1,1,1,1,1,7,1018.6,1396.9,1,1,30.1,52.7,50.2,17.88,4.282
2024-10-04 08:00:00,30.3,0,71.6,180,0,2587,20,50,0,1,1,0,1,8,1078.5,1256.9,1,1,27.7,60,61.8,19.03,2.587
2024-10-04 09:00:00,28.8,0,52.7,180,0,2751.4,20,50,0,1,1,0,1,9,1094.2,1424.5,1,1,27.5,47.4,51.7,14.68,2.751
2024-10-04 10:00:00,32.1,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,31,55.4,56.5,19.19,0.18
2024-10-04 11:00:00,31.6,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,29.4,55.3,55.4,18.3,0.18
2024-10-04 12:00:00,35.2,0,82.2,180,0,1306.8,20,50,0,1,1,0,0,12,1044.6,0,1,0,33,53.6,54.9,21.93,1.307
2024-10-04 13:00:00,31.8,0,87.6,180,0,2474.9,20,50,0,1,1,0,0,13,1044.2,1163.1,1,1,30.4,61.2,63.3,21.22,2.475
2024-10-04 14:00:00,31.1,0,84.6,180,0,2631.8,20,50,0,1,1,0,0,14,1180.7,1186.5,1,1,28.4,57.3,60.5,19.44,2.632
2024-10-04 15:00:00,31.9,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,30.7,52.6,56.8,19.14,0.18
2024-10-04 16:00:00,34.2,0,0,180,0,180,20,50,0,0,1,0,0,16,0,0,0,0,32.9,53.9,55.5,21.1,0.18
2024-10-04 17:00:00,31,0,73.8,180,546.1,799.9,20,50,0,1,1,1,0,17,0,0,0,0,29,50.3,52.7,16.9,0.8
2024-10-04 18:00:00,33.2,0,89,180,0,2920.6,20,50,0,1,1,0,0,18,1150.3,1501.3,1,1,30.5,52.1,49.5,17.89,2.921
2024-10-04 19:00:00,30.5,1239.566913,89,180,0,3936.6,20,50,1,1,1,0,1,19,1241.1,1186.9,1,1,28.7,56.6,61.6,19.19,3.937
2024-10-04 20:00:00,33,0,85.1,180,0,2557.5,20,50,0,1,1,0,1,20,924.8,1367.6,1,1,30,51.7,55,19.57,2.557
2024-10-04 21:00:00,31.5,0,64,180,0,1476.8,20,50,0,1,1,0,1,21,0,1232.8,0,1,29.9,52.2,49.6,16.32,1.477
2024-10-04 22:00:00,30.8,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,29,51.9,49.3,15.6,0.18
2024-10-04 23:00:00,31.8,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,29.7,59,62.7,20.94,0.18
2024-10-05 00:00:00,32.2,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,31.1,54.1,56.5,19.33,0.18
2024-10-05 01:00:00,31.2,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,28.9,58.8,60.5,19.56,0.18
2024-10-05 02:00:00,30.5,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,28.5,56.2,56.5,17.6,0.18
2024-10-05 03:00:00,31.4,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,29,47.8,50.7,16.61,0.18
2024-10-05 04:00:00,29.8,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,28.4,61.7,61.2,18.43,0.18
2024-10-05 05:00:00,32.6,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,30.4,52.4,53.4,18.65,0.18
2024-10-05 06:00:00,32,0,69.3,180,0,1217.9,20,50,0,1,1,0,1,6,968.6,0,1,0,29.1,55.9,56.7,19.17,1.218
2024-10-05 07:00:00,31.9,0,90.5,180,455.5,3144.9,20,50,0,1,1,1,1,7,1002.2,1416.7,1,1,29.4,49.9,51.4,17.26,3.145
2024-10-05 08:00:00,33.3,0,81.1,180,0,2684,20,50,0,1,1,0,1,8,1003.8,1419.1,1,1,32.3,52.2,54.1,19.65,2.684
2024-10-05 09:00:00,30.3,0,43,180,0,2817.5,20,50,0,1,1,0,1,9,1248.4,1346.1,1,1,27.8,60.1,62.1,19.14,2.817
2024-10-05 10:00:00,31.6,0,0,180,0,180,20,50,0,0,1,0,1,10,0,0,0,0,30.1,52.4,54,17.87,0.18
2024-10-05 11:00:00,30.7,0,0,180,0,180,20,50,0,0,1,0,1,11,0,0,0,0,29.6,59.4,57.9,18.24,0.18
2024-10-05 12:00:00,33.7,1133.556254,81.6,180,0,2424.3,20,50,1,1,1,0,1,12,1029.1,0,1,0,31,66.5,69.9,25.85,2.424
2024-10-05 13:00:00,34,0,99.6,180,0,2929.9,20,50,0,1,1,0,1,13,1098.8,1551.5,1,1,31.4,51,54.9,20.69,2.93
2024-10-05 14:00:00,32.9,0,82.6,180,0,2682.3,20,50,0,1,1,0,1,14,1153.6,1266.1,1,1,30.2,56.2,61.2,21.68,2.682
2024-10-05 15:00:00,31.8,0,0,180,0,180,20,50,0,0,1,0,1,15,0,0,0,0,30.2,49.7,47.7,15.91,0.18
2024-10-05 16:00:00,30.4,0,0,180,0,180,20,50,0,0,1,0,1,16,0,0,0,0,28.1,56.6,60,18.56,0.18
2024-10-05 17:00:00,32.5,0,74.7,180,609.6,864.3,20,50,0,1,1,1,1,17,0,0,0,0,31.4,56.7,57.9,20.06,0.864
2024-10-05 18:00:00,30.3,0,86.5,180,0,2696.2,20,50,0,1,1,0,1,18,1090.1,1339.6,1,1,28.7,53.8,53.9,16.64,2.696
2024-10-05 19:00:00,32.5,1151.259414,92.8,180,0,3718.1,20,50,1,1,1,0,1,19,1083.3,1210.7,1,1,31,56,55.1,19.14,3.718
2024-10-05 20:00:00,30.8,1256.68125,56.8,180,0,4055.5,20,50,1,1,1,0,1,20,1118.4,1443.6,1,1,29.2,52.6,57.1,18.05,4.055
2024-10-05 21:00:00,30.4,0,57.2,180,0,1511.3,20,50,0,1,1,0,1,21,0,1274.1,0,1,28.4,52.3,56.8,17.59,1.511
2024-10-05 22:00:00,33.5,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,30.7,52.7,51.8,18.97,0.18
2024-10-05 23:00:00,30.5,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,28.4,63.3,62.5,19.52,0.18
2024-10-06 00:00:00,30.9,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,29.2,58.6,59.1,18.88,0.18
2024-10-06 01:00:00,31.8,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,30.4,58.7,56.3,18.81,0.18
2024-10-06 02:00:00,35.9,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,33.7,60.6,59.4,24.65,0.18
2024-10-06 03:00:00,32.8,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,31.6,60.2,59.6,21.06,0.18
2024-10-06 04:00:00,34.5,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,32.8,64.9,69,26.71,0.18
2024-10-06 05:00:00,31.3,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,29.8,65.4,63.8,20.82,0.18
2024-10-06 06:00:00,35.6,0,46.5,180,0,1385.7,20,50,0,1,1,0,1,6,1159.2,0,1,0,34.4,55,55,22.49,1.386
2024-10-06 07:00:00,32.9,0,94,180,603.6,3245,20,50,0,1,1,1,1,7,1037.1,1330.3,1,1,30,54.6,58.9,20.84,3.245
2024-10-06 08:00:00,34,0,71.1,180,0,2692.4,20,50,0,1,1,0,1,8,989.7,1451.6,1,1,31.4,59.5,60.5,22.7,2.692
2024-10-06 09:00:00,32.7,0,95.9,180,0,3027.3,20,50,0,1,1,0,1,9,1201.4,1550,1,1,31.2,59.8,63.2,22.22,3.027
2024-10-06 10:00:00,31.4,0,0,180,0,180,20,50,0,0,1,0,1,10,0,0,0,0,29.3,60.3,57.4,18.74,0.18
2024-10-06 11:00:00,31.2,0,0,180,0,180,20,50,0,0,1,0,1,11,0,0,0,0,30.1,53.7,54.4,17.6,0.18
2024-10-06 12:00:00,28.9,0,82.8,180,0,1269.3,20,50,0,1,1,0,1,12,1006.5,0,1,0,27.4,52.5,51.3,14.67,1.269
2024-10-06 13:00:00,33,0,94.6,180,0,2413.7,20,50,0,1,1,0,1,13,944.5,1194.6,1,1,30,51.3,53.9,19.2,2.414
2024-10-06 14:00:00,30.4,0,95.2,180,0,2879.4,20,50,0,1,1,0,1,14,1213.1,1391.1,1,1,28.1,57.6,62.3,19.36,2.879
2024-10-06 15:00:00,33.6,0,0,180,0,180,20,50,0,0,1,0,1,15,0,0,0,0,30.9,52.2,55.7,20.5,0.18
2024-10-06 16:00:00,32,0,0,180,0,180,20,50,0,0,1,0,1,16,0,0,0,0,29,55.6,53.7,18.14,0.18
2024-10-06 17:00:00,33.1,0,81.2,180,463.5,724.7,20,50,0,1,1,1,1,17,0,0,0,0,32,58.8,58,20.83,0.725
2024-10-06 18:00:00,32.1,1404.199661,87.2,180,0,3986.8,20,50,1,1,1,0,1,18,1018.3,1297.1,1,1,30.3,52.9,57.1,19.38,3.987
2024-10-06 19:00:00,33.1,0,74.3,180,0,2702.8,20,50,0,1,1,0,1,19,1279,1169.5,1,1,31,57.8,61.4,22.05,2.703
2024-10-06 20:00:00,31.6,0,70.7,180,0,2770.1,20,50,0,1,1,0,1,20,966.2,1553.2,1,1,28.7,61,63.9,21.15,2.77
2024-10-06 21:00:00,32.4,0,45,180,0,1436.6,20,50,0,1,1,0,1,21,0,1211.6,0,1,30.7,46.4,47.5,16.43,1.437
2024-10-06 22:00:00,32,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,30.3,53.3,56.7,19.16,0.18
2024-10-06 23:00:00,31.6,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,30.5,58.8,62,20.53,0.18
2024-10-07 00:00:00,33.7,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,31.5,53.1,57.6,21.25,0.18
2024-10-07 01:00:00,33.3,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,31,60.4,61.1,22.19,0.18
2024-10-07 02:00:00,33.5,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,31.3,57.3,60.3,22.12,0.18
2024-10-07 03:00:00,31.4,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,29.6,55.5,57.9,18.94,0.18
2024-10-07 04:00:00,33.3,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,31.8,50.6,48,17.37,0.18
2024-10-07 05:00:00,32,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,30.5,56.1,58.6,19.81,0.18
2024-10-07 06:00:00,30.3,0,70.4,180,0,1200.9,20,50,0,1,1,0,1,6,950.5,0,1,0,29.2,50.1,49.3,15.22,1.201
2024-10-07 07:00:00,31,0,68.9,180,0,2626.8,20,50,0,1,1,0,1,7,1045.6,1332.3,1,1,28.2,57.6,58.4,18.72,2.627
2024-10-07 08:00:00,33.9,0,98.8,180,0,2668.6,20,50,0,1,1,0,1,8,959,1430.8,1,1,32.4,55.3,55.9,20.86,2.669
2024-10-07 09:00:00,31,0,95.9,180,0,2498.5,20,50,0,1,1,0,1,9,969.3,1253.3,1,1,28.9,54.9,56.4,18.04,2.498
2024-10-07 10:00:00,29.3,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,27.6,52.8,55.2,16.12,0.18
2024-10-07 11:00:00,33.3,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,31.2,60.6,58.5,21.19,0.18
2024-10-07 12:00:00,31,0,85.1,180,0,1293.1,20,50,0,1,1,0,0,12,1028,0,1,0,29.6,57,58,18.56,1.293
2024-10-07 13:00:00,31.5,0,97.6,180,0,2965.4,20,50,0,1,1,0,0,13,1217.5,1470.3,1,1,28.9,53.4,56.1,18.51,2.965
2024-10-07 14:00:00,30.3,0,85.5,180,0,2857.4,20,50,0,1,1,0,0,14,1110.7,1481.2,1,1,28.6,52.2,53.4,16.49,2.857
2024-10-07 15:00:00,32.4,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,29.6,61.4,58.7,20.24,0.18
2024-10-07 16:00:00,30.7,0,0,180,0,180,20,50,0,0,1,0,0,16,0,0,0,0,29.3,56,55.9,17.63,0.18
2024-10-07 17:00:00,34.5,0,88.3,180,572.9,841.2,20,50,0,1,1,1,0,17,0,0,0,0,32,59.4,56.4,21.79,0.841
2024-10-07 18:00:00,30.5,0,94.7,180,0,2774.1,20,50,0,1,1,0,0,18,1155.9,1343.5,1,1,28.9,57.8,55.8,17.41,2.774
2024-10-07 19:00:00,31.2,0,94,180,0,2729.7,20,50,0,1,1,0,1,19,1003.6,1452.1,1,1,28.5,56,58.5,18.94,2.73
2024-10-07 20:00:00,33.4,0,58.6,180,0,2523.9,20,50,0,1,1,0,1,20,1084.5,1200.8,1,1,31.2,52.9,50.8,18.51,2.524
2024-10-07 21:00:00,32.4,0,40.8,180,0,1563.4,20,50,0,1,1,0,1,21,0,1342.6,0,1,30.2,55.7,53,18.3,1.563
2024-10-07 22:00:00,29.5,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,28.2,54,52,15.32,0.18
2024-10-07 23:00:00,32.8,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,31,53.7,58.5,20.58,0.18
2024-10-08 00:00:00,30.8,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,29.5,59,59.7,18.95,0.18
2024-10-08 01:00:00,33.5,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,32.1,59.6,59,21.56,0.18
2024-10-08 02:00:00,30.7,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,28.8,55.1,57.7,18.17,0.18
2024-10-08 03:00:00,30.3,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,27.9,59.7,57.8,17.84,0.18
2024-10-08 04:00:00,31,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,29.7,57.9,57,18.27,0.18
2024-10-08 05:00:00,30.3,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,28.9,59,57.4,17.76,0.18
2024-10-08 06:00:00,29.7,0,72.2,180,0,1454.4,20,50,0,1,1,0,1,6,1202.2,0,1,0,28,54.6,53.7,16.05,1.454
2024-10-08 07:00:00,32.1,0,68.5,180,460.1,3138.1,20,50,0,1,1,1,1,7,1219.6,1209.9,1,1,30,59.1,57.2,19.46,3.138
2024-10-08 08:00:00,31,0,58.2,180,0,2919.3,20,50,0,1,1,0,1,8,1210.9,1470.2,1,1,29.6,53.3,50.8,16.3,2.919
2024-10-08 09:00:00,32.9,0,52.6,180,0,2826.8,20,50,0,1,1,0,1,9,1201.5,1392.7,1,1,30.7,50.6,53.1,18.88,2.827
2024-10-08 10:00:00,31.3,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,28.7,52.9,53.6,17.45,0.18
2024-10-08 11:00:00,34.9,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,32.8,50.4,54.4,21.5,0.18
2024-10-08 12:00:00,33.4,0,94.8,180,0,1302.5,20,50,0,1,1,0,0,12,1027.7,0,1,0,31.5,58.5,58.8,21.4,1.302
2024-10-08 13:00:00,29.4,0,86.8,180,0,2474.9,20,50,0,1,1,0,0,13,985.1,1223,1,1,27.1,55.3,52.6,15.47,2.475
2024-10-08 14:00:00,31.9,0,76.6,180,0,2990.8,20,50,0,1,1,0,0,14,1237.1,1497.1,1,1,30.1,61.4,59.6,19.99,2.991
2024-10-08 15:00:00,32.3,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,30.2,54.7,54.1,18.58,0.18
2024-10-08 16:00:00,31.9,0,0,180,0,180,20,50,0,0,1,0,0,16,0,0,0,0,29,54.3,56.3,18.94,0.18
2024-10-08 17:00:00,32.1,0,76,180,546,802,20,50,0,1,1,1,0,17,0,0,0,0,29.5,51.3,52.1,17.7,0.802
2024-10-08 18:00:00,33.1,0,93.9,180,0,2597.5,20,50,0,1,1,0,0,18,1038.8,1284.8,1,1,31.1,55.2,58.8,21.13,2.598
2024-10-08 19:00:00,29.9,0,73.2,180,0,2921.7,20,50,0,1,1,0,1,19,1178.8,1489.7,1,1,27,56.4,58.8,17.73,2.922
2024-10-08 20:00:00,35.1,1486.554804,41.6,180,0,4175.5,20,50,1,1,1,0,1,20,1063.1,1404.2,1,1,33.6,54.2,58.1,23.11,4.175
2024-10-08 21:00:00,32,0,70.5,180,0,1757.3,20,50,0,1,1,0,1,21,0,1506.8,0,1,30.6,53.8,51.3,17.31,1.757
2024-10-08 22:00:00,29,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,27.5,47.8,50.2,14.44,0.18
2024-10-08 23:00:00,31.1,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,28.8,54.1,57.8,18.65,0.18
2024-10-09 00:00:00,28.8,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,27.8,59.6,56.7,16.15,0.18
2024-10-09 01:00:00,33.6,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,31.9,55.1,55.9,20.52,0.18
2024-10-09 02:00:00,32.8,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,30.5,48.4,48.3,17.08,0.18
2024-10-09 03:00:00,30.9,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,29.7,54.2,54.3,17.35,0.18
2024-10-09 04:00:00,34.7,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,32.9,63.7,63.8,24.84,0.18
2024-10-09 05:00:00,31.3,0,0.7,180,0,180.7,20,50,0,1,1,0,0,5,0,0,0,0,29.7,52.1,52.3,17.07,0.181
2024-10-09 06:00:00,29.4,0,0,180,0,180,20,50,0,0,1,0,1,6,0,0,0,0,27.6,57.8,62.6,18.42,0.18
2024-10-09 07:00:00,30.2,0,60.2,180,529.5,3322.5,20,50,0,1,1,1,1,7,1030.8,1522,1,1,28.3,55.3,59.1,18.1,3.322
2024-10-09 08:00:00,32.5,741.3502594,95.9,180,0,3757.4,20,50,1,1,1,0,1,8,1247.2,1492.9,1,1,30.3,54.5,57.2,19.9,3.757
2024-10-09 09:00:00,33.1,0,65.5,180,0,2828.4,20,50,0,1,1,0,1,9,1147.1,1435.8,1,1,31.8,48.3,52.7,18.92,2.828
2024-10-09 10:00:00,33.7,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,31.6,59,63.6,23.52,0.18
2024-10-09 11:00:00,32.2,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,29.5,57.4,55.7,19.05,0.18
2024-10-09 12:00:00,30.9,0,83.6,180,0,1470.5,20,50,0,1,1,0,0,12,1206.9,0,1,0,29.6,54,54.7,17.44,1.47
2024-10-09 13:00:00,32.7,0,99.4,180,0,2739.2,20,50,0,1,1,0,0,13,1124.4,1335.4,1,1,31.6,53,54.1,18.97,2.739
2024-10-09 14:00:00,31.4,0,84.3,180,0,2803.2,20,50,0,1,1,0,0,14,986,1552.9,1,1,28.7,65.7,65.7,21.56,2.803
2024-10-09 15:00:00,30.4,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,28,54.4,51.7,16.08,0.18
2024-10-09 16:00:00,32.6,0,0,180,0,180,20,50,0,0,1,0,0,16,0,0,0,0,31.2,53.7,56.3,19.67,0.18
2024-10-09 17:00:00,30,0,83.1,180,548.4,811.5,20,50,0,1,1,1,0,17,0,0,0,0,28.4,56.3,53.8,16.36,0.811
2024-10-09 18:00:00,31.6,0,77.5,180,0,3066.3,20,50,0,1,1,0,0,18,1244.9,1563.9,1,1,29.4,48.3,49.6,16.38,3.066
2024-10-09 19:00:00,30.2,0,43.3,180,0,2495.5,20,50,0,1,1,0,1,19,1143.9,1128.3,1,1,28.6,46.5,49.8,15.25,2.495
2024-10-09 20:00:00,33.6,0,98.2,180,0,2628.9,20,50,0,1,1,0,1,20,937.6,1413.1,1,1,31.6,53.7,51.4,18.88,2.629
2024-10-09 21:00:00,33.2,0,68.1,180,0,1468.3,20,50,0,1,1,0,1,21,0,1220.2,0,1,30.5,53.2,56.2,20.28,1.468
2024-10-09 22:00:00,32.1,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,31.1,55.2,52.9,18.02,0.18
2024-10-09 23:00:00,31,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,29.9,60.1,62.7,20.12,0.18
2024-10-10 00:00:00,32.6,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,30.9,56.9,58.4,20.41,0.18
2024-10-10 01:00:00,32,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,29.4,54.2,56.9,19.21,0.18
2024-10-10 02:00:00,33.5,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,31.8,51.7,49.1,18.01,0.18
2024-10-10 03:00:00,33.3,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,30.6,54.3,57.6,20.89,0.18
2024-10-10 04:00:00,30.8,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,29.1,53.8,53.1,16.78,0.18
2024-10-10 05:00:00,31.2,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,29.1,63,65.7,21.29,0.18
2024-10-10 06:00:00,34.9,0,59.6,180,0,1365.9,20,50,0,1,1,0,1,6,1126.3,0,1,0,32.6,56.7,60.2,23.73,1.366
2024-10-10 07:00:00,35.5,0,78,180,588.8,3265.3,20,50,0,1,1,1,1,7,1167.9,1250.6,1,1,33.7,57.8,56.6,23.01,3.265
2024-10-10 08:00:00,34,0,62.8,180,0,2438.5,20,50,0,1,1,0,1,8,985.8,1209.9,1,1,32.2,58.4,56.2,21.14,2.438
2024-10-10 09:00:00,31.6,0,95.6,180,0,2816.1,20,50,0,1,1,0,1,9,1229.8,1310.7,1,1,28.8,58.2,60.2,19.95,2.816
2024-10-10 10:00:00,32.6,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,31.4,59.7,63.7,22.25,0.18
2024-10-10 11:00:00,30.5,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,28.6,62.8,61.2,19.07,0.18
2024-10-10 12:00:00,32.5,0,98.4,180,0,1302.3,30.5,72,0,1,1,0,0,12,1023.9,0,1,0,31.1,55.1,55.5,19.3,1.302
2024-10-10 13:00:00,30.8,0,83,180,0,2517.2,31.6,74,0,1,1,0,0,13,1006.6,1247.6,1,1,28.1,59.8,58.9,18.63,2.517
2024-10-10 14:00:00,31.9,0,74,180,0,2914.8,32.2,56.6,0,1,1,0,0,14,1156,1504.8,1,1,30.4,54.9,53.8,18.07,2.915
2024-10-10 15:00:00,29.7,0,0,180,0,180,32.9,65.2,0,0,1,0,0,15,0,0,0,0,27.8,54.3,53.5,16,0.18
