Timestamp,Outdoor Temperature (°C),Rainfall (mm),Outdoor AQI,Indoor AQI,Motion Detected,Sound Detected,Lighting Intensity (lux),Smart TV On,Fan (kWh),AC (kWh),Lights (kWh),TV (kWh),Ports (kWh),Energy Consumption (kWh),Energy Cost (?),Room,Hour,Month,Heater (kWh),Indoor Temperature (°C),Is Weekend,Window Open,Outdoor Humidity (%),Indoor Humidity (%),Weather Tag,Occupancy Level,Airflow Index,Occupied,AC (W),Heater (W),Fan (W),Lights (W),TV (W),Ports (W),Total Power (W)
2024-12-03 22:00:00,15.5,0,275,116.9,0,1,38.1,1,0,0,0.061,0.185,0.001,1.735,13.02,Living Room,22,12,1.489,20.1,0,0,70.9,73.6,,High,9.81,1,0,1488.8,0,61.4,184.5,0.7,1735.4
2024-12-03 23:00:00,15.6,0,285.4,111.5,0,0,37.3,0,0,0,0,0,0,0,0,Living Room,23,12,0,17.9,0,0,59,58,,Low,2.34,0,0,0,0,0,0,0,0
2024-12-04 00:00:00,18.7,0,299.8,114.1,0,0,7.7,0,0,0,0,0,0,0,0,Living Room,0,12,0,18.5,0,0,67,71.8,,Low,0.34,0,0,0,0,0,0,0,0
2024-12-04 01:00:00,16,0,334.2,113.4,0,0,42.4,0,0,0,0,0,0,0,0,Living Room,1,12,0,16.4,0,1,71.8,74.2,,Low,0.55,0,0,0,0,0,0,0,0
2024-12-04 02:00:00,15.2,0,338.9,116.6,0,0,33.7,0,0,0,0,0,0,0,0,Living Room,2,12,0,15.3,0,1,63.8,68.1,,Low,2.29,0,0,0,0,0,0,0,0
2024-12-04 03:00:00,16.3,0,286.3,104.6,0,0,35.6,0,0,0,0,0,0,0,0,Living Room,3,12,0,16.7,0,0,61.7,58.8,,Low,1.52,0,0,0,0,0,0,0,0
2024-12-04 04:00:00,15.6,0,278.7,101.7,0,0,49.7,0,0,0,0,0,0,0,0,Living Room,4,12,0,16.5,0,0,66.6,64.1,,Low,2.39,0,0,0,0,0,0,0,0
2024-12-04 05:00:00,16.5,0,316.4,95,0,0,30.5,0,0,0,0,0,0,0,0,Living Room,5,12,0,17.4,0,0,66.8,69.7,,Low,2.4,0,0,0,0,0,0,0,0
2024-12-04 06:00:00,15.9,0,294,117.1,0,1,317.8,0,0,0,0,0,0.002,1.003,7.53,Living Room,6,12,1.001,18.4,0,0,71.3,74.8,,High,8.18,1,0,1001.3,0,0,0,2.1,1003.4
2024-12-04 07:00:00,14.2,0,252.2,125.8,0,1,740.9,0,0,0,0,0,0.008,1.059,7.94,Living Room,7,12,1.051,17,0,0,60.3,64.8,,High,6.01,1,0,1050.9,0,0,0,8.1,1059
2024-12-04 08:00:00,15.8,0,331.7,127.7,0,1,509,0,0,0,0,0,0.006,1.33,9.97,Living Room,8,12,1.324,19.6,0,0,67.3,68.7,,High,8.34,1,0,1324.2,0,0,0,5.7,1329.9
2024-12-04 09:00:00,16.5,0,288.8,107,0,1,828.2,0,0,0,0,0,0.005,1.122,8.42,Living Room,9,12,1.117,18.6,0,0,59.9,59,,High,5.8,1,0,1117.4,0,0,0,5.1,1122.5
2024-12-04 10:00:00,17,0,316.8,90.4,0,0,932.4,0,0,0,0,0,0,0,0,Living Room,10,12,0,17,0,0,62.1,60,,Low,1.39,0,0,0,0,0,0,0,0
2024-12-04 11:00:00,14.7,0,306.9,118.9,0,0,384.7,0,0,0,0,0,0,0,0,Living Room,11,12,0,15.4,0,0,62.6,60.4,,Low,2.94,0,0,0,0,0,0,0,0
2024-12-04 12:00:00,15.9,0,304,113.4,0,0,742,0,0,0,0,0,0,0,0,Living Room,12,12,0,15.7,0,0,65.3,68.9,,Low,1.4,0,0,0,0,0,0,0,0
2024-12-04 13:00:00,13.9,0,276.3,120.7,0,0,880.2,0,0,0,0,0,0,0,0,Living Room,13,12,0,13.6,0,0,62.4,65.2,,Low,1.65,0,0,0,0,0,0,0,0
2024-12-04 14:00:00,12.7,0,302.9,102,0,0,282.5,0,0,0,0,0,0,0,0,Living Room,14,12,0,12.1,0,1,63.9,64.1,,Low,2.41,0,0,0,0,0,0,0,0
2024-12-04 15:00:00,17.6,0,271,96.8,0,0,650.1,0,0,0,0,0,0,0,0,Living Room,15,12,0,18.4,0,1,59,57.1,,Low,2.86,0,0,0,0,0,0,0,0
2024-12-04 16:00:00,16.2,0,253.9,108.1,0,0,544.8,0,0,0,0,0,0,0,0,Living Room,16,12,0,16.3,0,1,66.6,69.9,,Low,0.26,0,0,0,0,0,0,0,0
2024-12-04 17:00:00,17.3,0,322.7,115.8,0,0,960.2,0,0,0,0,0,0,0,0,Living Room,17,12,0,17.8,0,0,68.6,70.8,,Low,1.33,0,0,0,0,0,0,0,0
2024-12-04 18:00:00,16.7,0,300.1,98.6,0,1,858.3,1,0,0,0,0.144,0.001,1.447,10.86,Living Room,18,12,1.303,18.8,0,0,58.1,57.6,,High,9.69,1,0,1302.5,0,0,143.9,1,1447.4
2024-12-04 19:00:00,16.1,0,339.2,85.9,0,1,33,1,0,0,0.061,0.114,0.007,1.264,9.48,Living Room,19,12,1.082,19.7,0,0,57.8,55.8,,High,8.97,1,0,1081.7,0,61.1,114.4,6.8,1263.9
2024-12-04 20:00:00,18.8,0,293.1,125.5,0,0,44.9,1,0,0,0.04,0.196,0.002,1.238,9.29,Living Room,20,12,1,22.6,0,0,64.6,64.2,,High,8.58,1,0,1000.5,0,40,195.5,2.4,1238.4
2024-12-04 21:00:00,18.2,0,301.3,124.8,0,1,17,1,0,0,0.078,0.111,0.004,1.585,11.89,Living Room,21,12,1.392,21.8,0,0,72.7,73.4,,High,5.91,1,0,1391.7,0,77.8,111,4.5,1584.9
2024-12-04 22:00:00,14.9,0,302.1,114.7,0,0,39,1,0,0,0.046,0.081,0.007,1.157,8.68,Living Room,22,12,1.023,19.6,0,0,63.9,63.5,,High,9.93,1,0,1022.7,0,45.8,81.1,7.4,1157.1
2024-12-04 23:00:00,17.1,0,313.5,122.7,0,0,32.3,0,0,0,0,0,0,0,0,Living Room,23,12,0,21.7,0,0,67,68.9,,Low,2.42,0,0,0,0,0,0,0,0
2024-12-05 00:00:00,13.6,0,298.4,106.9,0,0,15.1,0,0,0,0,0,0,0,0,Living Room,0,12,0,13.4,0,0,64.7,68.8,,Low,2.52,0,0,0,0,0,0,0,0
2024-12-05 01:00:00,17.8,0,309.4,109.2,0,0,40.7,0,0,0,0,0,0,0,0,Living Room,1,12,0,17.6,0,0,59.5,62.7,,Low,0.95,0,0,0,0,0,0,0,0
2024-12-05 02:00:00,14.9,0,265.6,110.3,0,0,7.5,0,0,0,0,0,0,0,0,Living Room,2,12,0,14.3,0,0,64.9,67.5,,Low,2.98,0,0,0,0,0,0,0,0
2024-12-05 03:00:00,16.3,0,321.1,113.6,0,0,46.3,0,0,0,0,0,0,0,0,Living Room,3,12,0,16.6,0,0,65.1,64.3,,Low,1.31,0,0,0,0,0,0,0,0
2024-12-05 04:00:00,12,0,310.4,102.4,0,0,40.4,0,0,0,0,0,0,0,0,Living Room,4,12,0,12.5,0,0,63.5,66.2,,Low,1.3,0,0,0,0,0,0,0,0
2024-12-05 05:00:00,15.1,0,317.8,127,0,0,22.7,0,0,0,0,0,0,0,0,Living Room,5,12,0,14.9,0,0,67.1,67.3,,Low,2.92,0,0,0,0,0,0,0,0
2024-12-05 06:00:00,13.9,0,290,110.8,0,1,472.4,0,0,0,0,0,0.003,1.47,11.03,Living Room,6,12,1.467,17.4,0,0,61.4,62.4,,High,8.98,1,0,1466.7,0,0,0,3.5,1470.1
2024-12-05 07:00:00,16.7,0,279.8,89.3,1,1,416.4,0,0,0,0,0,0.002,1.209,9.07,Living Room,7,12,1.207,21.2,0,0,61.1,65.2,,High,8.16,1,0,1206.9,0,0,0,2.2,1209
2024-12-05 08:00:00,14.8,0,308.4,102.7,0,1,761.5,0,0,0,0,0,0.004,1.342,10.06,Living Room,8,12,1.338,18,0,0,61.5,62.7,,High,6.22,1,0,1338.1,0,0,0,3.7,1341.8
2024-12-05 09:00:00,13.7,0,294.5,99.7,0,1,818.4,0,0,0,0,0,0.007,1.346,10.1,Living Room,9,12,1.339,18.6,0,0,68.6,68.9,,High,8.21,1,0,1339.2,0,0,0,7.1,1346.3
2024-12-05 10:00:00,16.8,0,278.1,110.7,0,0,834.4,0,0,0,0,0,0,0,0,Living Room,10,12,0,15.8,0,0,69.5,70.2,,Low,1.93,0,0,0,0,0,0,0,0
2024-12-05 11:00:00,19,0,302.5,111.2,0,0,257.1,0,0,0,0,0,0,0,0,Living Room,11,12,0,19.1,0,0,68.5,65.6,,Low,0.17,0,0,0,0,0,0,0,0
2024-12-05 12:00:00,16.2,0,311.8,97.8,0,0,703.5,0,0,0,0,0,0,0,0,Living Room,12,12,0,16.9,0,0,66.3,68.5,,Low,1.5,0,0,0,0,0,0,0,0
2024-12-05 13:00:00,17.6,0,296.4,132.3,0,0,243.3,0,0,0,0,0,0,0,0,Living Room,13,12,0,17.8,0,0,70.3,71.7,,Low,1.39,0,0,0,0,0,0,0,0
2024-12-05 14:00:00,15.2,0,310.4,95.5,0,0,763.7,0,0,0,0,0,0,0,0,Living Room,14,12,0,16,0,0,73,77.9,,Low,0.04,0,0,0,0,0,0,0,0
2024-12-05 15:00:00,16.6,0,302.3,115.9,0,0,332.5,0,0,0,0,0,0,0,0,Living Room,15,12,0,16.2,0,0,57.2,57.4,,Low,0.35,0,0,0,0,0,0,0,0
2024-12-05 16:00:00,13.8,0,310.5,102.3,0,0,482.7,0,0,0,0,0,0,0,0,Living Room,16,12,0,12.9,0,0,69.4,71.5,,Low,2.21,0,0,0,0,0,0,0,0
2024-12-05 17:00:00,12.6,0,298,107.4,0,0,530.9,0,0,0,0,0,0,0,0,Living Room,17,12,0,12.4,0,1,67.6,66.9,,Low,0.08,0,0,0,0,0,0,0,0
2024-12-05 18:00:00,19.1,0,292.3,107.3,1,1,148.3,1,0,0,0,0.163,0.007,1.305,9.79,Living Room,18,12,1.135,23.6,0,0,69.6,74.3,,High,5.96,1,0,1135.2,0,0,162.9,6.8,1304.9
2024-12-05 19:00:00,13.8,0,320.3,111.9,0,1,40.4,1,0,0,0.025,0.153,0.004,1.236,9.27,Living Room,19,12,1.054,15.9,0,0,62.3,59.8,,High,8.21,1,0,1054.4,0,24.5,153,3.7,1235.7
2024-12-05 20:00:00,16,0,299.4,100.1,0,1,39.7,1,0,0,0.069,0.176,0.01,1.642,12.32,Living Room,20,12,1.387,21,0,0,73.2,73.9,,High,5.3,1,0,1387.5,0,69.4,175.6,10,1642.5
2024-12-05 21:00:00,16.3,0,264.2,125.6,0,1,28.4,1,0,0,0.039,0.175,0.007,1.473,11.05,Living Room,21,12,1.253,21.1,0,0,67.6,65.2,,High,6.06,1,0,1252.6,0,38.5,174.7,7.1,1472.9
2024-12-05 22:00:00,16.2,0,317,128.5,0,0,13.8,1,0,0,0.033,0.101,0.01,1.401,10.5,Living Room,22,12,1.256,19.1,0,0,69.4,70.2,,High,7.63,1,0,1256.4,0,33.1,101.2,10,1400.6
2024-12-05 23:00:00,14.4,0,307.8,105.2,0,0,19.5,0,0,0,0,0,0,0,0,Living Room,23,12,0,19.2,0,0,63.7,61.8,,Low,1.41,0,0,0,0,0,0,0,0
2024-12-06 00:00:00,15.5,0,283.7,116.5,0,0,15.3,0,0,0,0,0,0,0,0,Living Room,0,12,0,15.8,0,0,63.6,64.6,,Low,1.14,0,0,0,0,0,0,0,0
2024-12-06 01:00:00,16.2,0,265.3,95.2,0,0,35.1,0,0,0,0,0,0,0,0,Living Room,1,12,0,16.7,0,1,63.4,62.5,,Low,0.09,0,0,0,0,0,0,0,0
2024-12-06 02:00:00,17.3,0,318.4,95.7,0,0,33.1,0,0,0,0,0,0,0,0,Living Room,2,12,0,18.2,0,0,67.3,72.2,,Low,2.55,0,0,0,0,0,0,0,0
2024-12-06 03:00:00,15.4,0,318.9,125.8,0,0,4.9,0,0,0,0,0,0,0,0,Living Room,3,12,0,15.8,0,0,62.1,66.2,,Low,1.2,0,0,0,0,0,0,0,0
2024-12-06 04:00:00,15.6,0,298.3,115.3,0,0,28.8,0,0,0,0,0,0,0,0,Living Room,4,12,0,16,0,1,63.8,63,,Low,2.84,0,0,0,0,0,0,0,0
2024-12-06 05:00:00,15.6,0,302.4,124.4,0,0,26.2,0,0,0,0,0,0,0,0,Living Room,5,12,0,16,0,1,67.7,68.6,,Low,0.05,0,0,0,0,0,0,0,0
2024-12-06 06:00:00,15.1,0,322.3,95.5,0,0,387.4,0,0,0,0,0,0.003,1.312,9.84,Living Room,6,12,1.309,18.9,0,0,69.3,67.2,,High,7.3,1,0,1308.8,0,0,0,3.2,1312
2024-12-06 07:00:00,17.7,0,276.5,120.5,0,0,168.1,0,0,0,0,0,0.001,1.138,8.54,Living Room,7,12,1.137,20.4,0,0,64.5,67.6,,High,7.28,1,0,1137.4,0,0,0,0.8,1138.3
2024-12-06 08:00:00,15.7,0,275.9,113.5,0,0,464.5,0,0,0,0,0,0.001,1.017,7.62,Living Room,8,12,1.015,18.3,0,0,67.2,70.5,,High,7.01,1,0,1015.1,0,0,0,1.4,1016.5
2024-12-06 09:00:00,14,0,291.7,124.9,0,0,337.1,0,0,0,0,0,0.006,1.243,9.33,Living Room,9,12,1.237,17.8,0,0,71.1,75,,High,7.65,1,0,1237.4,0,0,0,6,1243.4
2024-12-06 10:00:00,17.8,0,297.8,112.4,0,0,956.5,0,0,0,0,0,0,0,0,Living Room,10,12,0,16.9,0,0,62.9,66.2,,Low,2.8,0,0,0,0,0,0,0,0
2024-12-06 11:00:00,17.4,0,287.9,113.4,0,0,726.3,0,0,0,0,0,0,0,0,Living Room,11,12,0,18.4,0,0,65.1,62.5,,Low,2.17,0,0,0,0,0,0,0,0
2024-12-06 12:00:00,16.5,0,269.8,106.1,0,0,814.8,0,0,0,0,0,0,0,0,Living Room,12,12,0,16.2,0,1,64.1,61.6,,Low,0.99,0,0,0,0,0,0,0,0
2024-12-06 13:00:00,13,0,306.9,93.8,0,0,443.1,0,0,0,0,0,0,0,0,Living Room,13,12,0,12.5,0,1,62.4,62.2,,Low,2.35,0,0,0,0,0,0,0,0
2024-12-06 14:00:00,15,0,307.4,118.3,0,0,138.3,0,0,0,0,0,0,0,0,Living Room,14,12,0,15.4,0,0,67.3,65.8,,Low,1.01,0,0,0,0,0,0,0,0
2024-12-06 15:00:00,15.9,0,298.3,101.8,0,0,266.9,0,0,0,0,0,0,0,0,Living Room,15,12,0,15.6,0,0,66.1,68.1,,Low,0.82,0,0,0,0,0,0,0,0
2024-12-06 16:00:00,16,0,309.4,118.8,0,0,128.1,0,0,0,0,0,0,0,0,Living Room,16,12,0,15.1,0,0,65.6,64.7,,Low,1.88,0,0,0,0,0,0,0,0
2024-12-06 17:00:00,18,0,301.8,114.9,0,0,839.3,0,0,0,0,0,0,0,0,Living Room,17,12,0,18.4,0,0,68.8,66.8,,Low,2.04,0,0,0,0,0,0,0,0
2024-12-06 18:00:00,17,0,271.1,114.4,0,0,685,1,0,0,0,0.172,0.001,1.386,10.4,Living Room,18,12,1.213,21.9,0,0,69,66.1,,High,8.29,1,0,1213.5,0,0,172,1,1386.5
2024-12-06 19:00:00,17.4,0,299.6,104,0,0,7.3,1,0,0,0.048,0.115,0.007,1.193,8.94,Living Room,19,12,1.023,20.8,0,0,60.8,60.9,,High,9.35,1,0,1023.1,0,47.7,114.7,7.1,1192.5
2024-12-06 20:00:00,15.8,0,286.7,130.1,0,0,38.7,1,0,0,0.051,0.091,0.001,1.357,10.18,Living Room,20,12,1.214,18.3,0,0,58.1,56.1,,High,8.41,1,0,1213.9,0,50.8,91.2,0.9,1356.8
2024-12-06 21:00:00,13.8,0,271.8,106.5,0,0,44.4,1,0,0,0.067,0.128,0.002,1.651,12.38,Living Room,21,12,1.454,17.1,0,0,65.1,68.2,,High,7.14,1,0,1454.1,0,67.3,128,1.8,1651.2
2024-12-06 22:00:00,17.1,0,297,128.2,0,0,15.7,1,0,0,0.07,0.149,0.007,1.496,11.22,Living Room,22,12,1.269,22.1,0,0,70.6,72.4,,High,7.49,1,0,1269.4,0,69.6,149.3,7.3,1495.6
2024-12-06 23:00:00,15.7,0,333.7,108.6,0,0,16.4,0,0,0,0,0,0,0,0,Living Room,23,12,0,19.5,0,0,71.6,69.5,,Low,2.07,0,0,0,0,0,0,0,0
2024-12-07 00:00:00,14.7,0,300.8,106,0,0,13.2,0,0,0,0,0,0,0,0,Living Room,0,12,0,14.3,1,0,64.2,68,,Low,2.99,0,0,0,0,0,0,0,0
2024-12-07 01:00:00,16.9,0,303.1,119.6,0,0,28.2,0,0,0,0,0,0,0,0,Living Room,1,12,0,17.2,1,0,61.7,64.9,,Low,1.08,0,0,0,0,0,0,0,0
2024-12-07 02:00:00,14.9,0,305.6,112.2,0,0,3.5,0,0,0,0,0,0,0,0,Living Room,2,12,0,14,1,0,61.2,63.8,,Low,2.53,0,0,0,0,0,0,0,0
2024-12-07 03:00:00,15.6,0,283.7,114,0,0,5.8,0,0,0,0,0,0,0,0,Living Room,3,12,0,14.8,1,0,67.4,70.1,,Low,2.26,0,0,0,0,0,0,0,0
2024-12-07 04:00:00,16.8,0,258.8,113.4,0,0,47.1,0,0,0,0,0,0,0,0,Living Room,4,12,0,16.1,1,1,62.6,61.4,,Low,2.91,0,0,0,0,0,0,0,0
2024-12-07 05:00:00,15.7,0,275.9,98.3,0,0,38.3,0,0,0,0,0,0,0,0,Living Room,5,12,0,16.5,1,0,65.8,63.2,,Low,1.48,0,0,0,0,0,0,0,0
2024-12-07 06:00:00,15.8,0,332.5,108.4,1,0,114.7,0,0,0,0,0,0.005,1.432,10.74,Living Room,6,12,1.426,18.4,1,0,62.4,62.4,,High,7.98,1,0,1426.5,0,0,0,5.2,1431.7
2024-12-07 07:00:00,15.3,0,309.8,93.3,0,1,385.8,0,0,0,0,0,0.006,1.015,7.61,Living Room,7,12,1.009,18.4,1,1,63.1,67.3,,High,9.4,1,0,1008.7,0,0,0,6,1014.7
2024-12-07 08:00:00,15.7,0,329.8,115.2,0,0,817.9,0,0,0,0,0,0.005,1.075,8.06,Living Room,8,12,1.069,18.6,1,0,66.4,67.4,,High,8.35,1,0,1069.3,0,0,0,5.4,1074.7
2024-12-07 09:00:00,16.3,0,311.4,129,1,1,447.6,0,0,0,0,0,0.002,1.465,10.99,Living Room,9,12,1.463,19.9,1,0,68.7,69.9,,High,5.43,1,0,1462.8,0,0,0,2.3,1465.2
2024-12-07 10:00:00,15.3,0,308.4,109,0,0,657,0,0.058,0,0,0,0.007,0.065,0.49,Living Room,10,12,0,16,1,1,57.8,59.8,,High,6.01,1,0,0,58.1,0,0,6.5,64.7
2024-12-07 11:00:00,15.6,0,287.2,129,0,0,189.4,0,0.068,0,0,0,0.006,0.074,0.55,Living Room,11,12,0,14.8,1,0,69.8,72.3,,High,8.79,1,0,0,67.9,0,0,6.1,74
2024-12-07 12:00:00,18.6,0,269,96.6,0,0,135.5,0,0.043,0,0,0,0.005,0.048,0.36,Living Room,12,12,0,17.8,1,1,67.3,70.2,,High,6.76,1,0,0,42.5,0,0,5.1,47.6
2024-12-07 13:00:00,14.9,0,328,119.2,0,0,162.2,0,0.057,0,0,0,0.004,0.06,0.45,Living Room,13,12,0,14.1,1,0,69.3,72.7,,High,6.98,1,0,0,56.8,0,0,3.5,60.3
2024-12-07 14:00:00,14.8,0,297.2,101.8,0,0,866.7,0,0.044,0,0,0,0.007,0.051,0.38,Living Room,14,12,0,14.6,1,0,73.3,76.2,,High,6.07,1,0,0,44.2,0,0,7.1,51.3
2024-12-07 15:00:00,16.5,0,307.7,123.6,1,0,590.5,0,0.041,0,0,0,0.001,0.042,0.32,Living Room,15,12,0,17.3,1,0,61.1,63,,High,9.16,1,0,0,41.4,0,0,0.7,42.2
2024-12-07 16:00:00,17.4,0,286.5,114.4,1,0,621.8,0,0.068,0,0,0,0.007,0.075,0.56,Living Room,16,12,0,17.8,1,0,67.6,68.9,,High,5.92,1,0,0,68.1,0,0,7.2,75.3
2024-12-07 17:00:00,16,0,321.9,123,0,0,484.5,0,0.036,0,0,0,0,0.037,0.28,Living Room,17,12,0,16.5,1,0,61,58.8,,High,7.84,1,0,0,36.5,0,0,0.4,36.9
2024-12-07 18:00:00,18.1,0,291.6,101.9,0,1,637.7,1,0,0,0,0.134,0.005,1.602,12.01,Living Room,18,12,1.463,21.4,1,0,61.8,60.3,,High,5.22,1,0,1463.4,0,0,133.9,4.6,1601.8
2024-12-07 19:00:00,16,0,299.3,114.5,0,0,3.8,1,0,0,0.077,0.096,0.005,1.345,10.09,Living Room,19,12,1.167,20.2,1,0,63.1,66.7,,High,6.77,1,0,1167,0,77.1,96.2,4.8,1345.1
2024-12-07 20:00:00,15.4,0,297.8,111,0,1,30.2,1,0,0,0.031,0.144,0.002,1.667,12.51,Living Room,20,12,1.49,18.7,1,0,66.7,64,,High,5.84,1,0,1490.5,0,31,143.8,2.2,1667.4
2024-12-07 21:00:00,15.4,0,288.2,105.9,0,0,21.2,1,0,0,0.045,0.177,0.001,1.654,12.41,Living Room,21,12,1.431,17.4,1,0,62.4,63.7,,High,6.26,1,0,1431.3,0,45.5,176.6,0.9,1654.2
2024-12-07 22:00:00,13.5,0,304.3,111.7,0,0,21,1,0,0,0.054,0.068,0.004,1.425,10.69,Living Room,22,12,1.299,15.5,1,0,63.2,66.5,,High,5.79,1,0,1299,0,53.9,68,4.4,1425.4
2024-12-07 23:00:00,20.7,0,270,125.2,0,1,17.3,1,0,0,0.055,0.136,0.008,1.332,9.99,Living Room,23,12,1.133,24,1,0,59.5,61,,High,8.98,1,0,1133.4,0,54.6,135.9,8.1,1332
2024-12-08 00:00:00,15.1,0,335.9,109.1,0,0,48.3,0,0,0,0,0,0,0,0,Living Room,0,12,0,14.5,1,0,67.5,68,,Low,0.55,0,0,0,0,0,0,0,0
2024-12-08 01:00:00,15.9,0,291.4,116.6,0,0,28.2,0,0,0,0,0,0,0,0,Living Room,1,12,0,16.1,1,1,65,63.3,,Low,0.44,0,0,0,0,0,0,0,0
2024-12-08 02:00:00,17.8,0,288.1,107.1,0,0,44.2,0,0,0,0,0,0,0,0,Living Room,2,12,0,16.9,1,0,60.3,61.8,,Low,0.4,0,0,0,0,0,0,0,0
2024-12-08 03:00:00,18.2,0,309.7,100.5,0,0,38.5,0,0,0,0,0,0,0,0,Living Room,3,12,0,17.3,1,0,58.1,56,,Low,0.12,0,0,0,0,0,0,0,0
2024-12-08 04:00:00,15.7,0,319,116.8,0,0,38.7,0,0,0,0,0,0,0,0,Living Room,4,12,0,16.4,1,0,72.8,77.2,,Low,2,0,0,0,0,0,0,0,0
2024-12-08 05:00:00,13,0,267.6,100.8,0,0,21.7,0,0,0,0,0,0,0,0,Living Room,5,12,0,13.7,1,1,63.8,65.7,,Low,1.13,0,0,0,0,0,0,0,0
2024-12-08 06:00:00,16.4,0,301.9,112.8,1,0,664.9,0,0,0,0,0,0.004,1.393,10.45,Living Room,6,12,1.389,19.2,1,0,65.7,67.2,,High,7.04,1,0,1388.9,0,0,0,3.9,1392.8
2024-12-08 07:00:00,17,0,279.1,92.5,0,1,514.6,0,0,0,0,0,0.007,1.33,9.97,Living Room,7,12,1.323,20.1,1,0,69.5,71.3,,High,5.14,1,0,1322.8,0,0,0,6.9,1329.8
2024-12-08 08:00:00,17,0,275.3,121.8,0,1,562,0,0,0,0,0,0.001,1.196,8.97,Living Room,8,12,1.195,19.8,1,0,62.1,62.9,,High,7.79,1,0,1194.7,0,0,0,0.9,1195.7
2024-12-08 09:00:00,14.8,0,285.3,107.8,0,0,755.1,0,0,0,0,0,0.001,1.098,8.23,Living Room,9,12,1.097,17.3,1,0,57.3,56.3,,High,9.56,1,0,1096.8,0,0,0,1.1,1097.9
2024-12-08 10:00:00,15.5,0,287,105.9,0,1,636.7,0,0.066,0,0,0,0.002,0.067,0.5,Living Room,10,12,0,14.5,1,0,64.4,62.1,,High,8.43,1,0,0,65.6,0,0,1.5,67.1
2024-12-08 11:00:00,15.3,0,307.7,110.3,0,0,202,0,0.04,0,0,0,0.007,0.046,0.35,Living Room,11,12,0,14.4,1,0,72.2,72,,High,6.21,1,0,0,39.6,0,0,6.8,46.4
2024-12-08 12:00:00,17.7,0,301.2,101.6,1,0,418.5,0,0.049,0,0,0,0.008,0.057,0.42,Living Room,12,12,0,18.4,1,0,59.1,62.9,,High,8.89,1,0,0,48.7,0,0,7.8,56.6
2024-12-08 13:00:00,18,0,264.9,102.4,1,1,264.4,0,0.068,0,0,0,0.007,0.075,0.56,Living Room,13,12,0,17.8,1,0,67.8,68.1,,High,9.2,1,0,0,67.9,0,0,7,74.9
2024-12-08 14:00:00,15.4,0,302.2,113,0,1,243.6,0,0.065,0,0,0,0.002,0.067,0.5,Living Room,14,12,0,14.7,1,0,63.1,68.1,,High,5.51,1,0,0,65.3,0,0,1.8,67.1
2024-12-08 15:00:00,15.6,0,300,107.3,1,0,290.7,0,0.042,0,0,0,0.006,0.047,0.36,Living Room,15,12,0,16.1,1,0,55.7,56.6,,High,6.65,1,0,0,41.6,0,0,5.7,47.3
2024-12-08 16:00:00,14.4,0,277.1,117.4,0,1,983.5,0,0.06,0,0,0,0.008,0.067,0.51,Living Room,16,12,0,14.8,1,0,67.4,72.3,,High,6.26,1,0,0,59.9,0,0,7.6,67.4
2024-12-08 17:00:00,14.9,0,276.9,123.5,1,0,736.8,0,0.034,0,0,0,0.004,0.038,0.28,Living Room,17,12,0,15,1,1,63.5,64.4,,High,5.57,1,0,0,33.7,0,0,4.2,38
2024-12-08 18:00:00,15.4,0,316,124.1,0,0,895.8,1,0,0,0,0.152,0.005,1.432,10.74,Living Room,18,12,1.276,18.6,1,0,68.3,71.2,,High,9.91,1,0,1275.5,0,0,151.5,5,1432
2024-12-08 19:00:00,15,0,283.4,115.1,1,1,0.6,1,0,0,0.024,0.193,0.008,1.228,9.21,Living Room,19,12,1.003,17.9,1,0,67.7,68.1,,High,6.26,1,0,1002.9,0,23.8,193,8,1227.7
2024-12-08 20:00:00,16.7,0,308.5,111.8,0,1,25.9,1,0,0,0.03,0.103,0.008,1.34,10.05,Living Room,20,12,1.199,19.8,1,0,62.8,61.5,,High,5.07,1,0,1198.6,0,29.7,103.1,8.3,1339.8
2024-12-08 21:00:00,16.4,0,322.2,95.1,1,0,8.2,1,0,0,0.036,0.057,0.005,1.138,8.54,Living Room,21,12,1.04,18.6,1,0,65.2,62.3,,High,5.37,1,0,1040.4,0,36.3,57.2,4.6,1138.5
2024-12-08 22:00:00,16.8,0,293.6,118.2,1,0,48.4,1,0,0,0.06,0.145,0.002,1.676,12.57,Living Room,22,12,1.469,19.4,1,0,66.9,64.4,,High,8.1,1,0,1469.4,0,60.1,144.5,1.6,1675.6
2024-12-08 23:00:00,16.4,0,302,102.7,0,0,19.4,1,0,0,0.033,0.129,0.009,1.413,10.6,Living Room,23,12,1.242,18.5,1,0,67.5,64.9,,High,7.22,1,0,1241.9,0,33.2,128.7,9,1412.8
2024-12-09 00:00:00,14.7,0,290.1,118.8,0,0,13.6,0,0,0,0,0,0,0,0,Living Room,0,12,0,14.4,0,1,70.4,70.4,,Low,0.19,0,0,0,0,0,0,0,0
2024-12-09 01:00:00,15.1,0,299.3,111.2,0,0,30.8,0,0,0,0,0,0,0,0,Living Room,1,12,0,15.6,0,1,60.4,59.9,,Low,0.45,0,0,0,0,0,0,0,0
2024-12-09 02:00:00,15.1,0,307,101,0,0,5.1,0,0,0,0,0,0,0,0,Living Room,2,12,0,15.6,0,0,68.3,66,,Low,2.32,0,0,0,0,0,0,0,0
