Timestamp,Bathroom Temperature (°C),Bathroom Humidity (%),Bathroom Absolute Humidity (g/m³),Geyser_Power (W),Lights_Power (W),Exhaust_Fan_Power (W),Small_Appliances_Power (W),Outdoor Humidity (%),Occupancy,Bathroom_Total_Power (W),Bathroom_Energy (kWh),Outdoor Temperature (°C)
2024-10-30 23:00:00,31.7,62.7,20.87,0,0,0,0,50.1,FALSE,0,0,29
2024-10-31 00:00:00,31.1,61.7,19.86,0,0,0,0,61.2,FALSE,0,0,32.1
2024-10-31 01:00:00,31.8,59.8,20.02,0,0,0,0,52.3,FALSE,0,0,31.2
2024-10-31 02:00:00,31.5,60.1,19.82,0,0,0,0,53.9,FALSE,0,0,32
2024-10-31 03:00:00,31.9,61,20.49,0,0,0,0,54.8,FALSE,0,0,29.5
2024-10-31 04:00:00,31.5,59.5,19.57,0,0,0,0,54,FALSE,0,0,31.7
2024-10-31 05:00:00,31,60,19.25,0,0,0,0,56.3,FALSE,0,0,28.5
2024-10-31 06:00:00,31.1,59.4,19.08,0,53,76.9,0,50.4,TRUE,129.9,0.13,32
2024-10-31 07:00:00,31.8,61,20.44,0,38.8,43.5,0,54.4,TRUE,82.3,0.082,31.6
2024-10-31 08:00:00,31.3,60.8,19.79,0,0,31.1,0,56.5,TRUE,31.1,0.031,29
2024-10-31 09:00:00,31.8,60.2,20.13,0,0,0,0,60.5,TRUE,0,0,31.3
2024-10-31 10:00:00,30.8,60,19.07,0,0,0,0,58.2,FALSE,0,0,35.8
2024-10-31 11:00:00,31.1,62.6,20.22,0,0,0,0,49.1,FALSE,0,0,30.6
2024-10-31 12:00:00,31.9,61.9,20.81,0,0,0,0,48.9,FALSE,0,0,30
2024-10-31 13:00:00,30.9,60.6,19.31,0,0,0,0,57.8,FALSE,0,0,31.8
2024-10-31 14:00:00,30.9,59.5,19,0,0,0,0,59.4,FALSE,0,0,34.1
2024-10-31 15:00:00,31.5,60.2,19.79,0,0,0,0,55.8,FALSE,0,0,29.8
2024-10-31 16:00:00,30.8,60.1,19.05,0,0,0,0,55.9,FALSE,0,0,29.7
2024-10-31 17:00:00,31.9,61.6,20.69,0,0,0,0,57.6,FALSE,0,0,29.5
2024-10-31 18:00:00,31.9,62.4,20.93,0,0,0,0,52.7,FALSE,0,0,31.5
2024-10-31 19:00:00,31.6,59.4,19.66,0,43.4,78.6,0,61.2,TRUE,122,0.122,31.3
2024-10-31 20:00:00,31.6,61.7,20.46,0,26.2,32.8,0,58,TRUE,59,0.059,29
2024-10-31 21:00:00,30.8,60.2,19.12,0,53.7,35.7,0,57,TRUE,89.4,0.089,31.6
2024-10-31 22:00:00,31.9,59.3,19.9,0,48.5,43.2,0,53.6,TRUE,91.7,0.092,26.8
2024-10-31 23:00:00,31.6,61.8,20.45,0,0,0,0,61.4,FALSE,0,0,29.6
2024-11-01 00:00:00,23,66.8,13.76,0,0,0,0,54.8,FALSE,0,0,21.5
2024-11-01 01:00:00,23.5,64.9,13.72,0,0,0,0,54.8,FALSE,0,0,23.5
2024-11-01 02:00:00,23,67.6,13.87,0,0,0,0,59.6,FALSE,0,0,24.3
2024-11-01 03:00:00,22.8,66.6,13.58,0,0,0,0,61.3,FALSE,0,0,22.5
2024-11-01 04:00:00,23.8,66.4,14.29,0,0,0,0,61.8,FALSE,0,0,21.4
2024-11-01 05:00:00,23,65.3,13.39,0,0,0,0,58.6,FALSE,0,0,21.8
2024-11-01 06:00:00,23.8,65.7,14.16,0,40.8,48.4,0,60.3,TRUE,89.2,0.089,22.1
2024-11-01 07:00:00,23.1,65.4,13.51,0,22.8,43.7,0,57.8,TRUE,66.5,0.066,21.5
2024-11-01 08:00:00,23.1,67,13.83,0,0,67.2,206.3,66.9,TRUE,273.5,0.274,21.3
2024-11-01 09:00:00,22.5,67.7,13.52,0,0,49.6,0,57.3,TRUE,49.6,0.05,21.5
2024-11-01 10:00:00,22.9,67.3,13.76,0,0,0,0,61.3,FALSE,0,0,20.6
2024-11-01 11:00:00,23.4,67,14.13,0,0,0,0,50.5,FALSE,0,0,23.1
2024-11-01 12:00:00,23.5,67.2,14.23,0,0,0,0,55.6,FALSE,0,0,22.4
2024-11-01 13:00:00,22.7,64.1,12.95,0,0,0,0,53.6,FALSE,0,0,20.5
2024-11-01 14:00:00,23.2,66.1,13.73,0,0,0,0,64.3,FALSE,0,0,21
2024-11-01 15:00:00,23.1,67.9,14.07,0,0,0,0,63.6,FALSE,0,0,21
2024-11-01 16:00:00,22.7,64.7,13.09,0,0,0,0,52.7,FALSE,0,0,22.8
2024-11-01 17:00:00,23.7,65.3,13.97,0,0,0,0,59.8,FALSE,0,0,22.1
2024-11-01 18:00:00,22.5,67.3,13.45,0,0,0,0,57.8,FALSE,0,0,22.8
2024-11-01 19:00:00,23.2,66.5,13.8,0,49.7,43,0,63.8,TRUE,92.7,0.093,22.7
2024-11-01 20:00:00,23.9,64.8,14.01,0,38.8,0,0,64.3,TRUE,38.8,0.039,20.9
2024-11-01 21:00:00,23.1,67,13.83,0,28.3,66,0,57.3,TRUE,94.3,0.094,19.9
2024-11-01 22:00:00,22.6,67.1,13.49,0,34.4,46.6,0,63.9,TRUE,81,0.081,21.7
2024-11-01 23:00:00,23.1,64.7,13.4,0,0,0,0,70.4,FALSE,0,0,21.7
2024-11-02 00:00:00,23.9,66.4,14.36,0,0,0,0,59,FALSE,0,0,23.6
2024-11-02 01:00:00,22.5,66.4,13.27,0,0,0,0,55.4,FALSE,0,0,26
2024-11-02 02:00:00,23.3,65.1,13.6,0,0,0,0,63.8,FALSE,0,0,21.2
2024-11-02 03:00:00,23.3,64,13.38,0,0,0,0,58.3,FALSE,0,0,23.1
2024-11-02 04:00:00,23.2,66.4,13.81,0,0,0,0,60.1,FALSE,0,0,23.5
2024-11-02 05:00:00,23.9,67.1,14.48,0,0,0,0,61.3,FALSE,0,0,20.1
2024-11-02 06:00:00,23.6,64.8,13.76,0,42.2,0,0,62.7,TRUE,42.2,0.042,21.2
2024-11-02 07:00:00,22.6,67.2,13.51,0,43.2,45.2,0,56.3,TRUE,88.4,0.088,22.4
2024-11-02 08:00:00,22.8,65.9,13.37,0,0,51.5,0,63.9,TRUE,51.5,0.051,23.7
2024-11-02 09:00:00,23.2,68,14.17,0,36.7,0,0,58.7,TRUE,36.7,0.037,20.1
2024-11-02 10:00:00,23.4,66.7,14.06,0,27.6,0,0,61.6,TRUE,702.6,0.703,19.9
2024-11-02 11:00:00,24,66.7,14.5,0,0,0,0,61.1,TRUE,0,0,23.6
2024-11-02 12:00:00,23.1,67.2,13.9,0,0,0,0,58.2,TRUE,0,0,23.3
2024-11-02 13:00:00,22.9,65.1,13.34,0,30.3,0,0,62.2,TRUE,30.3,0.03,21.6
2024-11-02 14:00:00,23.7,65.6,14.05,0,0,0,0,63.6,TRUE,0,0,22
2024-11-02 15:00:00,22.8,66.7,13.55,0,0,0,176.8,62.6,TRUE,176.8,0.177,20.1
2024-11-02 16:00:00,23.9,65.2,14.12,0,0,0,0,61.9,TRUE,0,0,21.1
2024-11-02 17:00:00,22.6,65.3,13.14,0,0,0,0,58.2,TRUE,0,0,21.2
2024-11-02 18:00:00,22.5,65.7,13.15,0,35.1,34.8,0,69.8,TRUE,69.9,0.07,23.1
2024-11-02 19:00:00,22.8,64.8,13.19,0,45.2,35.4,0,62.5,TRUE,80.6,0.081,24.9
2024-11-02 20:00:00,23.8,66.5,14.34,0,34.5,43.4,0,60.2,TRUE,77.9,0.078,21.1
2024-11-02 21:00:00,22.5,67.6,13.53,0,27.7,0,0,61.5,TRUE,27.7,0.028,19.9
2024-11-02 22:00:00,22.9,64.6,13.24,0,42.3,45.2,0,59.7,TRUE,87.5,0.087,22.4
2024-11-02 23:00:00,23.8,65.5,14.06,0,0,0,0,59.9,FALSE,0,0,20.6
2024-11-03 00:00:00,23.3,65.3,13.69,0,0,0,0,63.2,FALSE,0,0,20.2
2024-11-03 01:00:00,23.6,67.9,14.43,0,0,0,0,59.7,FALSE,0,0,20.8
2024-11-03 02:00:00,23.9,66.2,14.35,0,0,0,0,64.8,FALSE,0,0,20.6
2024-11-03 03:00:00,23.2,65.1,13.51,0,0,0,0,58,FALSE,0,0,20.7
2024-11-03 04:00:00,22.8,64,13.03,0,0,0,0,52.8,FALSE,0,0,22.6
2024-11-03 05:00:00,23.9,65.9,14.25,0,0,0,0,58.7,FALSE,0,0,21.7
2024-11-03 06:00:00,22.7,65.1,13.18,0,47.3,57,0,62.3,TRUE,104.3,0.104,19.8
2024-11-03 07:00:00,23.1,67.4,13.94,0,25.6,57.6,0,64.3,TRUE,83.2,0.083,19.9
2024-11-03 08:00:00,24,66.4,14.41,0,0,47.1,150,62.4,TRUE,859.6,0.86,24.4
2024-11-03 09:00:00,23.9,67.4,14.6,0,0,58,0,60.2,TRUE,58,0.058,22.4
2024-11-03 10:00:00,23.9,67.7,14.61,0,0,0,0,54.3,TRUE,0,0,22.1
2024-11-03 11:00:00,23.9,65.3,14.09,0,0,0,0,56.7,TRUE,528.1,0.528,23.3
2024-11-03 12:00:00,22.8,67.6,13.72,0,37.5,0,0,68.4,TRUE,37.5,0.037,22.4
2024-11-03 13:00:00,23.8,65,14,0,0,0,150,63.2,TRUE,150,0.15,21
2024-11-03 14:00:00,22.7,67.1,13.54,0,0,0,0,59.1,TRUE,0,0,20.8
2024-11-03 15:00:00,24,65.8,14.31,0,0,0,0,52.6,TRUE,0,0,24.3
2024-11-03 16:00:00,23.5,65,13.79,0,0,0,0,67.2,TRUE,0,0,20.7
2024-11-03 17:00:00,22.7,67.4,13.6,0,0,0,201.9,60.4,TRUE,201.9,0.202,22.1
2024-11-03 18:00:00,22.9,64.7,13.21,0,20.4,52.9,0,57.9,TRUE,73.3,0.073,23.1
2024-11-03 19:00:00,22.6,67.8,13.65,0,32.8,0,0,53.2,TRUE,32.8,0.033,21.5
2024-11-03 20:00:00,22.8,66.5,13.48,0,51.7,49.4,0,57.6,TRUE,101.1,0.101,21.6
2024-11-03 21:00:00,23.6,64.3,13.69,0,36.6,55.2,0,56.1,TRUE,91.8,0.092,25.3
2024-11-03 22:00:00,23.1,66.9,13.85,0,51.3,46.2,0,65.4,TRUE,97.5,0.098,21.4
2024-11-03 23:00:00,23,66,13.6,0,0,0,0,64.7,FALSE,0,0,23.4
2024-11-04 00:00:00,24,67.3,14.62,0,0,0,0,61.8,FALSE,0,0,18.7
2024-11-04 01:00:00,23.6,67.4,14.3,0,0,0,0,54.2,FALSE,0,0,22.5
2024-11-04 02:00:00,23.1,66.8,13.83,0,0,0,0,62.2,FALSE,0,0,21.9
2024-11-04 03:00:00,23.4,64,13.48,0,0,0,0,49.3,FALSE,0,0,23
2024-11-04 04:00:00,23.4,68,14.26,0,0,0,0,65.2,FALSE,0,0,23
2024-11-04 05:00:00,23.3,66.7,13.92,0,0,0,0,61.6,FALSE,0,0,21.9
2024-11-04 06:00:00,23.5,65,13.75,0,22.3,69.4,0,61.8,TRUE,91.7,0.092,22.6
2024-11-04 07:00:00,22.8,66.8,13.6,0,50.8,57.2,0,68.2,TRUE,108,0.108,22
2024-11-04 08:00:00,23.5,64.7,13.71,0,0,0,0,61.4,TRUE,0,0,21.1
2024-11-04 09:00:00,22.9,65.4,13.37,0,0,0,104.2,67.2,TRUE,104.2,0.104,21
2024-11-04 10:00:00,23.2,67.8,14.11,0,0,0,0,62.4,FALSE,0,0,22.3
2024-11-04 11:00:00,23.8,65.4,14.08,0,0,0,0,62.4,FALSE,0,0,22.5
2024-11-04 12:00:00,23.2,64.9,13.49,0,0,0,0,55.9,FALSE,0,0,22
2024-11-04 13:00:00,23.4,64.2,13.51,0,0,0,0,54.3,FALSE,0,0,19.3
2024-11-04 14:00:00,23.1,67.9,14,0,0,0,0,64.3,FALSE,0,0,22.6
2024-11-04 15:00:00,23.3,65,13.58,0,0,0,0,56,FALSE,0,0,18.2
2024-11-04 16:00:00,24,65.6,14.25,0,0,0,0,59.4,FALSE,0,0,19.8
2024-11-04 17:00:00,23.8,67.6,14.55,0,0,0,0,61.9,FALSE,0,0,21.9
2024-11-04 18:00:00,23.2,64.3,13.36,0,0,0,0,64.2,FALSE,0,0,22.5
2024-11-04 19:00:00,22.9,64.8,13.26,0,57.9,0,0,55.8,TRUE,57.9,0.058,19.6
2024-11-04 20:00:00,23.1,65.9,13.65,0,26.2,62.7,0,54.8,TRUE,88.9,0.089,23.8
2024-11-04 21:00:00,23.3,64.4,13.47,0,38.1,55.4,0,61,TRUE,93.5,0.094,21.8
2024-11-04 22:00:00,23.5,67.9,14.34,0,36.7,55.5,0,60.8,TRUE,92.2,0.092,21.1
2024-11-04 23:00:00,23.5,64.2,13.58,0,0,0,0,65.4,FALSE,0,0,20.5
2024-11-05 00:00:00,23.5,67.8,14.34,0,0,0,0,56.6,FALSE,0,0,25
2024-11-05 01:00:00,22.7,65.2,13.19,0,0,0,0,61.4,FALSE,0,0,18.8
2024-11-05 02:00:00,22.7,67.4,13.63,0,0,0,0,61.5,FALSE,0,0,21.2
2024-11-05 03:00:00,23.9,66.3,14.39,0,0,0,0,59.7,FALSE,0,0,24.2
2024-11-05 04:00:00,22.6,67.7,13.58,0,0,0,0,62.7,FALSE,0,0,22.2
2024-11-05 05:00:00,23.3,67,13.99,0,0,0,0,60.4,FALSE,0,0,22.6
2024-11-05 06:00:00,23.6,66.1,14.03,0,48.1,63.7,0,67.3,TRUE,111.8,0.112,21.8
2024-11-05 07:00:00,22.7,67.9,13.75,0,22.1,59.9,0,61.5,TRUE,82,0.082,22
2024-11-05 08:00:00,22.9,64.8,13.24,0,0,0,0,61.8,TRUE,0,0,24.2
2024-11-05 09:00:00,22.5,64.1,12.82,0,0,0,0,61,TRUE,0,0,21.8
2024-11-05 10:00:00,23.8,67.8,14.6,0,0,0,0,64.8,FALSE,0,0,23.7
2024-11-05 11:00:00,23.7,67.3,14.38,0,0,0,0,65.8,FALSE,0,0,23.3
2024-11-05 12:00:00,22.5,64.2,12.84,0,0,0,0,67.2,FALSE,0,0,19
2024-11-05 13:00:00,22.5,64.7,12.95,0,0,0,0,60.4,FALSE,0,0,22.3
2024-11-05 14:00:00,22.7,65.5,13.23,0,0,0,0,59.6,FALSE,0,0,21.2
2024-11-05 15:00:00,22.6,65.7,13.18,0,0,0,0,64.4,FALSE,0,0,21.6
2024-11-05 16:00:00,22.5,67.1,13.42,0,0,0,0,63.9,FALSE,0,0,24.2
2024-11-05 17:00:00,23.1,64.4,13.27,0,0,0,0,57.4,FALSE,0,0,20.1
2024-11-05 18:00:00,23.2,67,13.93,0,0,0,0,65.6,FALSE,0,0,23.3
2024-11-05 19:00:00,23.9,67.8,14.69,0,25.4,31.3,0,64.5,TRUE,56.7,0.057,22.1
2024-11-05 20:00:00,23.3,64.8,13.55,0,25.7,48,0,58.7,TRUE,73.7,0.074,22.9
2024-11-05 21:00:00,23.4,65.3,13.71,0,27.9,44.9,0,60.4,TRUE,72.8,0.073,22.5
2024-11-05 22:00:00,23.8,65.5,14.12,0,20.5,0,0,60.3,TRUE,20.5,0.021,24.7
2024-11-05 23:00:00,23,64.8,13.32,0,0,0,0,58.2,FALSE,0,0,23.1
2024-11-06 00:00:00,22.5,67.8,13.57,0,0,0,0,64.6,FALSE,0,0,22.7
2024-11-06 01:00:00,22.7,65.3,13.2,0,0,0,0,62.3,FALSE,0,0,21
2024-11-06 02:00:00,22.7,65.6,13.26,0,0,0,0,62.3,FALSE,0,0,22.8
2024-11-06 03:00:00,23.8,64.2,13.82,0,0,0,0,60.5,FALSE,0,0,21.9
2024-11-06 04:00:00,23.7,65.8,14.05,0,0,0,0,55.6,FALSE,0,0,22.4
2024-11-06 05:00:00,23.3,65.4,13.68,0,0,0,0,58.9,FALSE,0,0,20.7
2024-11-06 06:00:00,22.9,66.4,13.58,0,30.8,35.9,0,60.7,TRUE,66.7,0.067,21.4
2024-11-06 07:00:00,24,65.6,14.24,0,36.2,44,0,61.4,TRUE,80.2,0.08,21.5
2024-11-06 08:00:00,23,66.8,13.73,0,0,32.5,0,53.9,TRUE,659.7,0.66,20.9
2024-11-06 09:00:00,23.3,66,13.83,0,0,0,109.1,60.9,TRUE,109.1,0.109,20.3
2024-11-06 10:00:00,23.5,66.3,14.05,0,0,0,0,66.2,FALSE,503.4,0.503,22.3
2024-11-06 11:00:00,23.5,67.6,14.28,0,0,0,0,55.8,FALSE,0,0,24.6
2024-11-06 12:00:00,22.7,67.9,13.74,0,0,0,0,58.8,FALSE,0,0,23.2
2024-11-06 13:00:00,22.8,64.1,13,0,0,0,0,63.8,FALSE,0,0,21.4
2024-11-06 14:00:00,24,67,14.57,0,0,0,0,62.8,FALSE,0,0,21.7
2024-11-06 15:00:00,22.8,66.2,13.46,0,0,0,0,63,FALSE,0,0,20.9
2024-11-06 16:00:00,23.3,65.4,13.66,0,0,0,0,55.2,FALSE,0,0,21.9
2024-11-06 17:00:00,22.9,64.7,13.21,0,0,0,0,59.9,FALSE,0,0,22.6
2024-11-06 18:00:00,23.1,64.8,13.4,0,0,0,0,60.3,FALSE,0,0,23.9
2024-11-06 19:00:00,23.5,65.5,13.87,0,36.6,64.2,0,57.1,TRUE,100.8,0.101,23
2024-11-06 20:00:00,23.9,65.3,14.12,0,43,44.1,0,61.4,TRUE,87.1,0.087,21.1
2024-11-06 21:00:00,23.9,65.8,14.21,0,22.1,0,0,60.7,TRUE,22.1,0.022,25.5
2024-11-06 22:00:00,23.9,66,14.3,0,38.6,52.1,0,54.1,TRUE,90.7,0.091,23.2
2024-11-06 23:00:00,23.2,64.3,13.37,0,0,0,0,55.3,FALSE,0,0,21.7
2024-11-07 00:00:00,24,65.3,14.2,0,0,0,0,59.8,FALSE,0,0,23.9
2024-11-07 01:00:00,23.9,66.8,14.48,0,0,0,0,59.1,FALSE,0,0,22.5
2024-11-07 02:00:00,23.8,67.8,14.56,0,0,0,0,56.8,FALSE,0,0,22.7
2024-11-07 03:00:00,23.4,65.8,13.83,0,0,0,0,66.3,FALSE,0,0,23.1
2024-11-07 04:00:00,23.7,65,13.87,0,0,0,0,57.5,FALSE,0,0,20.3
2024-11-07 05:00:00,23.8,66.1,14.25,0,0,0,0,69.6,FALSE,0,0,20.4
2024-11-07 06:00:00,22.7,65.5,13.25,0,48.6,51,0,58.2,TRUE,99.6,0.1,22.4
2024-11-07 07:00:00,23.5,64.9,13.77,0,49.3,49.3,207.9,60.8,TRUE,306.5,0.307,20.4
2024-11-07 08:00:00,23.9,64.4,13.95,0,0,68.8,0,64.2,TRUE,68.8,0.069,21.6
2024-11-07 09:00:00,23.6,67.3,14.33,0,0,59.1,0,61.2,TRUE,59.1,0.059,21.6
2024-11-07 10:00:00,22.7,66.7,13.51,0,0,0,0,61.2,FALSE,0,0,23
2024-11-07 11:00:00,23,67.5,13.87,0,0,0,0,56.9,FALSE,0,0,19.1
2024-11-07 12:00:00,23.7,66.6,14.23,0,0,0,0,60.3,FALSE,0,0,21.7
2024-11-07 13:00:00,23.8,64.8,13.95,0,0,0,0,63.1,FALSE,0,0,20.9
2024-11-07 14:00:00,23.3,64.9,13.54,0,0,0,0,59.3,FALSE,0,0,21.2
2024-11-07 15:00:00,23.6,64.7,13.78,0,0,0,0,61.8,FALSE,0,0,22.4
2024-11-07 16:00:00,22.5,65.6,13.13,0,0,0,0,49.8,FALSE,0,0,21.5
2024-11-07 17:00:00,22.6,65.6,13.22,0,0,0,0,56.9,FALSE,0,0,21.1
2024-11-07 18:00:00,23.8,67.5,14.54,0,0,0,0,64.9,FALSE,0,0,24.4
2024-11-07 19:00:00,23.3,67.9,14.16,0,26.1,0,0,62.8,TRUE,26.1,0.026,20.8
2024-11-07 20:00:00,23.4,65,13.68,0,46.8,35.7,0,59.1,TRUE,82.5,0.083,21.7
2024-11-07 21:00:00,23.9,65.8,14.26,0,28,0,0,61.1,TRUE,28,0.028,23.2
2024-11-07 22:00:00,23.2,67.6,14.06,0,58.6,43.9,102.2,59,TRUE,204.7,0.205,22.5
2024-11-07 23:00:00,22.6,67,13.45,0,0,0,0,56.3,FALSE,0,0,21.5
2024-11-08 00:00:00,22.8,68,13.85,0,0,0,0,55,FALSE,0,0,21.6
2024-11-08 01:00:00,23,66.8,13.7,0,0,0,0,54.3,FALSE,0,0,23.1
2024-11-08 02:00:00,23.3,64.1,13.41,0,0,0,0,66.9,FALSE,0,0,24.5
2024-11-08 03:00:00,23.5,66.2,13.99,0,0,0,0,54,FALSE,0,0,21.4
2024-11-08 04:00:00,23.4,66.2,13.88,0,0,0,0,63.8,FALSE,0,0,22.4
2024-11-08 05:00:00,23.5,64.3,13.63,0,0,0,0,70.1,FALSE,0,0,20.2
2024-11-08 06:00:00,23.8,67.6,14.53,0,24.4,36.8,0,61.6,TRUE,61.2,0.061,22.4
2024-11-08 07:00:00,23.1,66.7,13.77,0,56.2,77.1,0,58.8,TRUE,133.3,0.133,23.3
2024-11-08 08:00:00,22.5,66.2,13.23,0,33.2,0,0,60.3,TRUE,33.2,0.033,21.9
2024-11-08 09:00:00,23.2,67.2,13.94,0,26.8,0,0,54.6,TRUE,26.8,0.027,21
2024-11-08 10:00:00,22.6,65.3,13.11,0,0,0,0,54.7,FALSE,0,0,22.7
2024-11-08 11:00:00,22.8,65.1,13.25,0,0,0,0,59.8,FALSE,0,0,25.3
2024-11-08 12:00:00,23.9,66.1,14.32,0,0,0,0,58,FALSE,0,0,21.4
2024-11-08 13:00:00,23.5,64.9,13.73,0,0,0,0,58.1,FALSE,0,0,23.5
2024-11-08 14:00:00,23.5,64.7,13.69,0,0,0,0,61.9,FALSE,0,0,22.8
2024-11-08 15:00:00,23.6,65,13.79,0,0,0,0,56.1,FALSE,0,0,22.6
2024-11-08 16:00:00,23.2,64.8,13.44,0,0,0,0,56.2,FALSE,0,0,22.2
2024-11-08 17:00:00,23.1,67.7,14.02,0,0,0,0,62.5,FALSE,0,0,23.2
2024-11-08 18:00:00,23,66.7,13.73,0,0,0,0,56.8,FALSE,0,0,22.2
2024-11-08 19:00:00,23.6,64.9,13.83,0,32.3,36.4,0,58.4,TRUE,68.7,0.069,23.9
2024-11-08 20:00:00,23,65.6,13.48,0,59.1,43.7,0,55.1,TRUE,102.8,0.103,21.4
2024-11-08 21:00:00,23.3,64.5,13.51,0,40.1,34.6,0,63.1,TRUE,74.7,0.075,19.9
2024-11-08 22:00:00,22.8,68,13.81,0,36.2,31.8,131.3,61.4,TRUE,199.3,0.199,21.3
2024-11-08 23:00:00,23.5,66.3,14.04,0,0,0,0,67.5,FALSE,0,0,22.6
2024-11-09 00:00:00,23.4,64.2,13.49,0,0,0,0,58.4,FALSE,0,0,21.3
2024-11-09 01:00:00,22.9,64,13.12,0,0,0,0,60.9,FALSE,0,0,21.9
2024-11-09 02:00:00,23.6,66.5,14.15,0,0,0,0,60.9,FALSE,0,0,21.6
2024-11-09 03:00:00,23.1,64.6,13.33,0,0,0,0,54.4,FALSE,0,0,20.8
2024-11-09 04:00:00,22.9,64.7,13.24,0,0,0,0,58.9,FALSE,0,0,23.2
2024-11-09 05:00:00,23.6,64.6,13.77,0,0,0,0,60.2,FALSE,0,0,21.3
2024-11-09 06:00:00,23.4,66.5,13.95,0,45.2,32.2,0,53.9,TRUE,77.4,0.077,22.2
2024-11-09 07:00:00,23.4,64.2,13.48,0,20.2,79.6,0,59.7,TRUE,99.8,0.1,23.4
2024-11-09 08:00:00,22.9,66,13.52,0,0,0,0,56.3,TRUE,0,0,22.4
2024-11-09 09:00:00,22.8,64.4,13.12,0,0,0,0,59.1,TRUE,0,0,21.6
2024-11-09 10:00:00,23.3,64.3,13.46,0,0,0,0,61.6,TRUE,642.7,0.643,21.1
2024-11-09 11:00:00,23.3,67.2,14.07,0,0,0,0,62.3,TRUE,0,0,20.7
2024-11-09 12:00:00,23.7,65.3,13.94,0,0,0,0,59.4,TRUE,610.7,0.611,20.6
2024-11-09 13:00:00,23.5,64.2,13.61,0,0,0,0,60.8,TRUE,0,0,22.6
2024-11-09 14:00:00,23.5,64.6,13.65,0,0,0,0,59.2,TRUE,0,0,22
2024-11-09 15:00:00,23.5,65.6,13.87,0,0,0,0,59.4,TRUE,0,0,23.2
2024-11-09 16:00:00,23.2,64.9,13.5,0,0,0,0,56.1,TRUE,0,0,20.7
2024-11-09 17:00:00,23,67.2,13.82,0,0,0,0,65.9,TRUE,0,0,20.4
2024-11-09 18:00:00,23,65.5,13.44,0,32,59.1,0,59.4,TRUE,91.1,0.091,21.4
2024-11-09 19:00:00,23.1,65.1,13.46,0,33.1,46,0,56.1,TRUE,79.1,0.079,22.3
2024-11-09 20:00:00,23.5,64.1,13.56,0,24.9,34.7,0,60.7,TRUE,59.6,0.06,21.3
2024-11-09 21:00:00,22.6,65.3,13.11,0,49.3,0,0,60.3,TRUE,49.3,0.049,23.2
2024-11-09 22:00:00,23.7,67.4,14.39,0,58.1,0,0,52.9,TRUE,58.1,0.058,20.4
2024-11-09 23:00:00,22.6,66.5,13.39,0,0,0,0,59.1,FALSE,0,0,20.8
2024-11-10 00:00:00,23.2,64.5,13.38,0,0,0,0,65.2,FALSE,0,0,20.3
2024-11-10 01:00:00,23.3,66.5,13.92,0,0,0,0,62.2,FALSE,0,0,23.6
2024-11-10 02:00:00,23.4,67.9,14.28,0,0,0,0,55.7,FALSE,0,0,21.3
2024-11-10 03:00:00,23.5,66.5,14.07,0,0,0,0,58.8,FALSE,0,0,19.8
2024-11-10 04:00:00,22.9,66.6,13.58,0,0,0,0,62,FALSE,0,0,21.7
2024-11-10 05:00:00,22.5,64.5,12.88,0,0,0,0,53.7,FALSE,0,0,22.8
2024-11-10 06:00:00,23.7,65.3,13.99,0,38.6,0,128.4,55.4,TRUE,167,0.167,24.8
2024-11-10 07:00:00,23,65.4,13.44,0,36.7,67.2,138.5,59.2,TRUE,242.4,0.242,21.1
2024-11-10 08:00:00,23.4,67.1,14.11,0,37.2,67.1,0,62.8,TRUE,785.1,0.785,20.5
2024-11-10 09:00:00,22.7,66.1,13.37,0,0,34.5,0,58.1,TRUE,34.5,0.035,20.1
2024-11-10 10:00:00,23.3,65.2,13.65,0,0,0,207.3,57.7,TRUE,877.9,0.878,22.4
2024-11-10 11:00:00,22.6,67.6,13.56,0,0,0,125.9,54.5,TRUE,814.5,0.815,24.2
2024-11-10 12:00:00,22.5,67,13.4,0,0,0,0,60.7,TRUE,0,0,20.4
2024-11-10 13:00:00,24,65.8,14.32,0,0,0,0,63.7,TRUE,0,0,19.7
2024-11-10 14:00:00,22.7,66.4,13.42,0,0,0,0,53.9,TRUE,0,0,23.2
2024-11-10 15:00:00,23.4,66.6,13.97,0,0,0,0,59.9,TRUE,0,0,20.1
2024-11-10 16:00:00,23.9,65.9,14.27,0,0,0,0,62.2,TRUE,0,0,22.5
2024-11-10 17:00:00,23.8,64.9,13.93,0,0,0,0,62.9,TRUE,0,0,23.8
2024-11-10 18:00:00,22.7,64.3,13,0,56.2,66.6,0,59.7,TRUE,122.8,0.123,23.9
2024-11-10 19:00:00,22.9,65.4,13.34,0,33.5,50,123.4,62.2,TRUE,206.9,0.207,18.6
2024-11-10 20:00:00,23.5,64.6,13.67,0,37.4,66.7,0,60.4,TRUE,104.1,0.104,22.1
2024-11-10 21:00:00,23.5,64.1,13.52,0,55.1,46.5,0,58.9,TRUE,101.6,0.102,21.7
2024-11-10 22:00:00,23.6,64.7,13.77,0,29.1,48,0,57.5,TRUE,77.1,0.077,19.8
2024-11-10 23:00:00,23.5,65.3,13.8,0,0,0,0,61.8,FALSE,0,0,20.8
2024-11-11 00:00:00,24,65.7,14.28,0,0,0,0,60,FALSE,0,0,21.5
2024-11-11 01:00:00,22.6,65.5,13.13,0,0,0,0,59.9,FALSE,0,0,23.4
