Timestamp,Outdoor Temperature (°C),Outdoor Humidity (%),Bathroom2 Temperature (°C),Bathroom2 Humidity (%),Bathroom2 Absolute Humidity (g/m³),Geyser_Power (W),Lights_Power (W),Exhaust_Fan_Power (W),Small_Appliances_Power (W),Washing_Machine_Power (W),Occupancy,Bathroom_Total_Power (W),Bathroom_Energy (kWh)
2024-10-10 01:00:00,31.2,52.6,31.9,47.9,16.09,0,0,0,0,0,FALSE,0,0
2024-10-10 02:00:00,31,54.7,32.1,62.3,21.18,0,0,0,0,0,FALSE,0,0
2024-10-10 03:00:00,27.8,54.9,29.6,63,18.71,0,0,0,0,0,FALSE,0,0
2024-10-10 04:00:00,30,56.8,30.6,53.7,16.87,0,57.7,75.4,0,0,FALSE,133.1,0.133
2024-10-10 05:00:00,28.8,52,29.5,47.3,13.97,0,37.9,36.3,0,0,FALSE,74.2,0.074
2024-10-10 06:00:00,28.8,50.3,29.7,56.6,16.94,0,29.6,76.8,0,0,TRUE,106.4,0.106
2024-10-10 07:00:00,29.4,59.1,30.7,54.9,17.31,0,54.4,74.4,0,0,TRUE,128.8,0.129
2024-10-10 08:00:00,32.6,52.4,33.8,59.7,22.23,0,0,39.3,0,0,TRUE,39.3,0.039
2024-10-10 09:00:00,29.8,59.1,31.3,56.7,18.48,0,0,0,0,0,TRUE,0,0
2024-10-10 10:00:00,31.6,53,32.6,49.7,17.37,0,0,0,0,0,FALSE,0,0
2024-10-10 11:00:00,32.7,56.1,34.5,62.8,24.25,0,0,0,0,0,FALSE,0,0
2024-10-10 12:00:00,30.8,51.9,32.3,57.4,19.7,0,0,0,0,0,FALSE,0,0
2024-10-10 13:00:00,29.6,52.3,30.4,59.9,18.58,0,0,0,0,0,FALSE,0,0
2024-10-10 14:00:00,29.7,53.6,31.4,62.3,20.43,0,0,0,0,0,FALSE,0,0
2024-10-10 15:00:00,29.5,58.4,30.1,55.5,16.92,0,0,0,0,0,FALSE,0,0
2024-10-10 16:00:00,31.5,58.5,32.8,55.7,19.68,0,0,0,0,0,FALSE,0,0
2024-10-10 17:00:00,30.7,54.6,32.6,62.5,21.81,0,0,0,0,0,FALSE,0,0
2024-10-10 18:00:00,28.3,49.8,29.4,57.3,16.84,0,49.7,40,0,0,FALSE,89.7,0.09
2024-10-10 19:00:00,28.3,63.6,29.1,72,20.77,0,0,0,0,0,TRUE,0,0
2024-10-10 20:00:00,30,54.6,31.3,62.3,20.32,0,37.2,30.8,0,0,TRUE,68,0.068
2024-10-10 21:00:00,27.1,49.6,28.7,57.9,16.42,0,40.9,64.2,0,0,TRUE,105.1,0.105
2024-10-10 22:00:00,29.8,50.5,31.4,47.1,15.42,0,46.9,73.6,0,0,TRUE,120.5,0.121
2024-10-10 23:00:00,29.9,64.3,31.6,61.5,20.34,0,0,0,0,0,FALSE,0,0
2024-10-11 00:00:00,32.6,60.1,34.5,57.9,22.37,0,0,0,0,0,FALSE,0,0
2024-10-11 01:00:00,30.9,53.7,32,63.7,21.5,0,0,0,0,0,FALSE,0,0
2024-10-11 02:00:00,28.9,52,29.7,48.3,14.39,0,0,0,0,0,FALSE,0,0
2024-10-11 03:00:00,29.6,51.6,30.6,60.6,19,0,0,0,0,0,FALSE,0,0
2024-10-11 04:00:00,29,53.1,30.1,50.6,15.39,0,46.4,42.3,0,0,FALSE,88.7,0.089
2024-10-11 05:00:00,31.6,53.6,33.2,48.6,17.51,0,52.7,75.8,0,0,FALSE,128.5,0.129
2024-10-11 06:00:00,28.8,54.6,29.7,63.6,19.01,0,41.7,74.2,109.2,0,TRUE,225.1,0.225
2024-10-11 07:00:00,30.1,57.4,31.9,62.5,20.98,0,0,0,0,0,TRUE,0,0
2024-10-11 08:00:00,30.6,50.9,31.6,58.5,19.34,0,0,0,0,0,TRUE,0,0
2024-10-11 09:00:00,27.1,59.4,28.2,54.9,15.08,0,0,0,0,0,TRUE,0,0
2024-10-11 10:00:00,30.7,55.9,32.2,64.1,21.9,0,0,0,0,0,FALSE,0,0
2024-10-11 11:00:00,27.5,59.2,29.1,68.2,19.67,0,0,0,0,0,FALSE,0,0
2024-10-11 12:00:00,30.6,54.1,32.5,60.5,21.04,0,0,0,0,0,FALSE,0,0
2024-10-11 13:00:00,29.3,59.1,31.2,54.5,17.64,0,0,0,0,0,FALSE,0,0
2024-10-11 14:00:00,27.6,52.7,29.6,48,14.24,0,0,0,0,0,FALSE,0,0
2024-10-11 15:00:00,27.2,55.2,29.2,52.1,15.11,0,0,0,0,0,FALSE,0,0
2024-10-11 16:00:00,27.1,55.9,28.4,64.9,18.02,0,0,0,0,0,FALSE,0,0
2024-10-11 17:00:00,30.1,60.6,31.9,58.3,19.59,0,0,0,0,0,FALSE,0,0
2024-10-11 18:00:00,30,55.8,30.9,52.5,16.75,0,51.9,59.3,0,0,FALSE,111.2,0.111
2024-10-11 19:00:00,29.4,49.2,30.5,56.5,17.58,0,50,47.3,0,0,TRUE,97.3,0.097
2024-10-11 20:00:00,27.1,54,28.1,60.9,16.7,0,0,51.8,0,0,TRUE,51.8,0.052
2024-10-11 21:00:00,30.8,56.3,32.6,65.2,22.79,0,40.7,35.9,0,0,TRUE,76.6,0.077
2024-10-11 22:00:00,32.3,53.5,34,63.5,23.8,0,20.4,59.8,0,0,TRUE,80.2,0.08
2024-10-11 23:00:00,30.8,56,32.7,63.9,22.44,0,0,0,0,0,FALSE,0,0
2024-10-12 00:00:00,31.2,54,33,49.5,17.68,0,0,0,0,0,FALSE,0,0
2024-10-12 01:00:00,28.7,47.9,30.2,54.7,16.79,0,0,0,0,0,FALSE,0,0
2024-10-12 02:00:00,31.1,53.1,31.9,49.7,16.69,0,0,0,0,0,FALSE,0,0
2024-10-12 03:00:00,28.9,54.6,30.7,50.5,15.93,0,0,0,0,0,FALSE,0,0
2024-10-12 04:00:00,30,54.4,30.9,51.4,16.37,0,28.7,35.7,0,0,FALSE,64.4,0.064
2024-10-12 05:00:00,25.2,49.7,27.1,46.6,12.09,0,0,0,0,0,FALSE,0,0
2024-10-12 06:00:00,29.6,53.7,31,62.6,20.03,0,38.2,49.8,0,0,TRUE,88,0.088
2024-10-12 07:00:00,33,51.5,34.9,56.5,22.28,0,0,0,0,0,TRUE,0,0
2024-10-12 08:00:00,30.9,51.5,31.5,47.8,15.76,0,0,35.2,0,0,TRUE,35.2,0.035
2024-10-12 09:00:00,31,54.2,32.2,61.7,21.13,0,0,0,0,0,TRUE,0,0
2024-10-12 10:00:00,32.7,48.5,34.5,55.3,21.35,0,0,0,0,507.9,TRUE,507.9,0.508
2024-10-12 11:00:00,29.8,49.4,31.2,59.2,19.19,0,0,0,0,475,TRUE,475,0.475
2024-10-12 12:00:00,30.1,52.1,31.8,61.7,20.61,0,0,0,0,0,TRUE,0,0
2024-10-12 13:00:00,29.8,49.4,30.4,57.6,17.83,0,0,0,0,0,TRUE,0,0
2024-10-12 14:00:00,28.8,58,30.6,64.3,20.14,0,0,0,0,0,TRUE,0,0
2024-10-12 15:00:00,29.2,53.7,30,60.7,18.39,0,0,0,0,0,TRUE,0,0
2024-10-12 16:00:00,28.4,49.7,29.6,56.8,16.9,0,0,0,0,0,TRUE,0,0
2024-10-12 17:00:00,31.5,48.9,33.1,54.8,19.66,0,0,0,0,0,TRUE,0,0
2024-10-12 18:00:00,32.1,57.6,32.8,55.5,19.53,0,32.8,77.3,0,0,TRUE,110.1,0.11
2024-10-12 19:00:00,32.7,54.5,34.1,63.4,23.89,0,0,0,140.6,0,TRUE,140.6,0.141
2024-10-12 20:00:00,30,65.1,30.6,71,22.26,0,32.1,79.6,194,0,TRUE,305.7,0.306
2024-10-12 21:00:00,28.7,52.6,29.6,61.6,18.33,0,0,66.2,141,0,TRUE,207.2,0.207
2024-10-12 22:00:00,32.5,47.4,34,54.6,20.5,0,0,0,0,0,TRUE,0,0
2024-10-12 23:00:00,27.6,51.8,29.6,58.6,17.36,0,0,0,0,0,FALSE,0,0
2024-10-13 00:00:00,33.9,57.5,35.6,53.6,21.88,0,0,0,0,0,FALSE,0,0
2024-10-13 01:00:00,32.7,57.9,34.4,64.2,24.72,0,0,0,0,0,FALSE,0,0
2024-10-13 02:00:00,29.6,57.4,31.3,53.1,17.27,0,0,0,0,0,FALSE,0,0
2024-10-13 03:00:00,30.1,56.3,31.9,63.3,21.33,0,0,0,0,0,FALSE,0,0
2024-10-13 04:00:00,29.5,58,30,55.6,16.88,0,34.3,38.2,0,0,FALSE,72.5,0.072
2024-10-13 05:00:00,27.3,61.4,28.7,56.8,16.08,0,53,34.2,0,0,FALSE,87.2,0.087
2024-10-13 06:00:00,30.9,59.7,32.8,69.2,24.4,0,24.6,47.3,0,0,TRUE,71.9,0.072
2024-10-13 07:00:00,27.4,50.6,28.6,56.7,15.95,0,32.9,67.1,0,0,TRUE,100,0.1
2024-10-13 08:00:00,31.4,52.8,32.6,59.5,20.72,0,0,0,0,0,TRUE,0,0
2024-10-13 09:00:00,29.3,53.4,31,60.1,19.28,0,0,0,0,0,TRUE,0,0
2024-10-13 10:00:00,30.4,58.8,32.1,54.9,18.68,0,0,0,0,0,TRUE,0,0
2024-10-13 11:00:00,30.1,56.5,31.6,61.6,20.39,0,0,0,0,0,TRUE,0,0
2024-10-13 12:00:00,30,52,31.4,57.7,18.89,0,0,0,0,636.5,TRUE,636.5,0.636
2024-10-13 13:00:00,32.2,52.1,33.5,57.9,21.17,0,0,0,0,0,TRUE,0,0
2024-10-13 14:00:00,29.3,54.4,30.5,50.4,15.73,0,0,0,0,0,TRUE,0,0
2024-10-13 15:00:00,30.3,54.8,31,60,19.22,0,0,0,0,0,TRUE,0,0
2024-10-13 16:00:00,32.8,54.5,33.4,61.8,22.5,0,0,0,0,0,TRUE,0,0
2024-10-13 17:00:00,29.8,62.1,31.7,70.9,23.62,0,0,0,108.6,0,TRUE,108.6,0.109
2024-10-13 18:00:00,31.1,56,33,62.4,22.27,0,27.4,51.8,0,0,TRUE,79.2,0.079
2024-10-13 19:00:00,28.8,55.7,30.8,51.6,16.31,0,45.8,67,0,0,TRUE,112.8,0.113
2024-10-13 20:00:00,29.3,52.1,30,58.1,17.58,0,46.6,68.9,0,0,TRUE,115.5,0.115
2024-10-13 21:00:00,30.9,62,32.7,67.1,23.6,0,20.7,70.6,0,0,TRUE,91.3,0.091
2024-10-13 22:00:00,31,55,32.3,61,20.92,0,40.4,48.5,0,0,TRUE,88.9,0.089
2024-10-13 23:00:00,30.2,47.1,31.3,43.8,14.26,0,0,0,0,0,FALSE,0,0
2024-10-14 00:00:00,32.6,64.5,33.8,71.3,26.52,0,0,0,0,0,FALSE,0,0
2024-10-14 01:00:00,31.3,52.8,31.9,60,20.14,0,0,0,0,0,FALSE,0,0
2024-10-14 02:00:00,30.4,61.6,31.2,67.2,21.77,0,0,0,0,0,FALSE,0,0
2024-10-14 03:00:00,29.9,58.6,30.9,65.1,20.76,0,0,0,0,0,FALSE,0,0
2024-10-14 04:00:00,28.7,60.2,29.6,69.2,20.51,0,0,0,0,0,FALSE,0,0
2024-10-14 05:00:00,29.5,53.6,30.8,49.4,15.67,0,41.5,32.5,0,0,FALSE,74,0.074
2024-10-14 06:00:00,29.5,60.1,30.5,57.8,18.04,0,25.6,74.7,0,0,TRUE,100.3,0.1
2024-10-14 07:00:00,29.6,54.7,31.2,61.2,19.8,0,43.8,56,0,0,TRUE,99.8,0.1
2024-10-14 08:00:00,30,48.7,30.7,58.1,18.37,0,0,0,0,0,TRUE,0,0
2024-10-14 09:00:00,29.1,49.8,30.8,59,18.71,0,0,0,0,0,TRUE,0,0
2024-10-14 10:00:00,30.8,55.9,31.7,61.9,20.55,0,0,0,0,0,FALSE,0,0
2024-10-14 11:00:00,29.4,46.9,30.8,55.9,17.71,0,0,0,0,0,FALSE,0,0
2024-10-14 12:00:00,27.6,51.7,28.3,57.1,15.83,0,0,0,0,0,FALSE,0,0
2024-10-14 13:00:00,30.3,49.7,31.9,45.2,15.16,0,0,0,0,0,FALSE,0,0
2024-10-14 14:00:00,29.1,55.7,30.5,53.6,16.76,0,0,0,0,0,FALSE,0,0
2024-10-14 15:00:00,30.9,50.5,32.5,58.6,20.31,0,0,0,0,0,FALSE,0,0
2024-10-14 16:00:00,31.1,54.2,32.3,61.9,21.3,0,0,0,0,0,FALSE,0,0
2024-10-14 17:00:00,30.5,56.5,31.6,61.6,20.37,0,0,0,0,0,FALSE,0,0
2024-10-14 18:00:00,29.7,56.3,31.6,65.8,21.73,0,21.2,64.8,0,0,FALSE,86,0.086
2024-10-14 19:00:00,28,52.8,28.6,49.6,13.95,0,40.8,55.1,0,0,TRUE,95.9,0.096
2024-10-14 20:00:00,28.3,49.8,28.9,59.5,16.99,0,0,0,0,0,TRUE,0,0
2024-10-14 21:00:00,31,56.5,31.5,64.9,21.42,0,53.6,41.4,0,0,TRUE,95,0.095
2024-10-14 22:00:00,28.4,57,29.8,66.5,20.01,0,40.3,38.4,0,0,TRUE,78.7,0.079
2024-10-14 23:00:00,26.6,55.7,27.5,53.5,14.2,0,0,0,0,0,FALSE,0,0
2024-10-15 00:00:00,29.4,54.5,30.5,61.9,19.25,0,0,0,0,0,FALSE,0,0
2024-10-15 01:00:00,28.8,56.1,30.6,53.9,16.86,0,0,0,0,0,FALSE,0,0
2024-10-15 02:00:00,29.9,54.7,30.6,60.6,19.02,0,0,0,0,0,FALSE,0,0
2024-10-15 03:00:00,28.5,53.1,29.6,61.1,18.14,0,0,0,0,0,FALSE,0,0
2024-10-15 04:00:00,30.3,58.6,31.5,64.5,21.21,0,39.4,43.9,0,0,FALSE,83.3,0.083
2024-10-15 05:00:00,32.5,55.6,33.9,63.3,23.64,0,23.5,65.3,0,0,FALSE,88.8,0.089
2024-10-15 06:00:00,28.9,56.3,30.3,62.8,19.41,0,55,77.2,0,0,TRUE,132.2,0.132
2024-10-15 07:00:00,29.5,65.6,30.7,73.3,23.09,0,27.9,59.4,0,0,TRUE,87.3,0.087
2024-10-15 08:00:00,29.6,55.8,30.2,62.9,19.29,0,0,0,0,0,TRUE,0,0
2024-10-15 09:00:00,29.5,52.2,30.1,61.6,18.8,0,0,0,0,0,TRUE,0,0
2024-10-15 10:00:00,29.7,47.6,30.9,44.8,14.27,0,0,0,0,0,FALSE,0,0
2024-10-15 11:00:00,30.2,51.2,31.5,57.2,18.87,0,0,0,0,0,FALSE,0,0
2024-10-15 12:00:00,29.6,54.2,30.2,51.9,15.93,0,0,0,0,0,FALSE,0,0
2024-10-15 13:00:00,29.8,50.3,30.3,56.3,17.35,0,0,0,0,0,FALSE,0,0
2024-10-15 14:00:00,28.6,55.2,30.3,64.3,19.83,0,0,0,0,0,FALSE,0,0
2024-10-15 15:00:00,31.5,58.8,32.4,55.4,19.16,0,0,0,0,0,FALSE,0,0
2024-10-15 16:00:00,29.6,51.8,30.3,57.5,17.71,0,0,0,0,0,FALSE,0,0
2024-10-15 17:00:00,30.3,57.9,32,65.8,22.3,0,0,0,0,0,FALSE,0,0
2024-10-15 18:00:00,32.3,48.1,34.3,45.1,17.19,0,22.9,38,0,0,FALSE,60.9,0.061
2024-10-15 19:00:00,29.9,57.1,30.6,63.4,19.82,0,0,35,0,0,TRUE,35,0.035
2024-10-15 20:00:00,30.9,56.4,32.1,53.8,18.28,0,36.8,56.5,0,0,TRUE,93.3,0.093
2024-10-15 21:00:00,30.4,55.4,31,64.1,20.57,0,0,30.8,0,0,TRUE,30.8,0.031
2024-10-15 22:00:00,29.4,55,30.3,61.3,18.94,0,27.5,46.2,0,0,TRUE,73.7,0.074
2024-10-15 23:00:00,30.4,48.8,32.1,58.5,19.9,0,0,0,0,0,FALSE,0,0
2024-10-16 00:00:00,31.1,53.4,32.7,59.3,20.77,0,0,0,0,0,FALSE,0,0
2024-10-16 01:00:00,27.6,52.3,28.4,60.8,16.88,0,0,0,0,0,FALSE,0,0
2024-10-16 02:00:00,29.8,50.2,30.5,46.5,14.5,0,0,0,0,0,FALSE,0,0
2024-10-16 03:00:00,31.5,55.7,33.1,60.9,21.86,0,0,0,0,0,FALSE,0,0
2024-10-16 04:00:00,32.8,57.9,33.9,67.1,25.16,0,22.9,43,0,0,FALSE,65.9,0.066
2024-10-16 05:00:00,28.8,55.9,30.1,52.5,16.01,0,0,0,0,0,FALSE,0,0
2024-10-16 06:00:00,32.4,54.4,33.1,50.1,17.95,0,46.9,36.3,0,0,TRUE,83.2,0.083
2024-10-16 07:00:00,30.9,56,32.7,52.4,18.42,0,28.6,36.8,0,0,TRUE,65.4,0.065
2024-10-16 08:00:00,31.7,51.3,33.1,46.9,16.81,0,0,66.9,101.7,0,TRUE,168.6,0.169
2024-10-16 09:00:00,31.3,63.7,32.8,69,24.37,0,0,48.6,221.3,611.9,TRUE,881.8,0.882
2024-10-16 10:00:00,31.5,54,33,51.4,18.35,0,0,0,0,0,FALSE,0,0
2024-10-16 11:00:00,30.7,51.3,32.2,56.5,19.33,0,0,0,0,0,FALSE,0,0
2024-10-16 12:00:00,31.7,51.5,33.6,60.4,22.18,0,0,0,0,0,FALSE,0,0
2024-10-16 13:00:00,29.5,50.3,31.3,48.3,15.71,0,0,0,0,0,FALSE,0,0
2024-10-16 14:00:00,30.6,48.5,31.2,55.6,18.02,0,0,0,0,0,FALSE,0,0
2024-10-16 15:00:00,29.9,55.7,30.4,51.2,15.89,0,0,0,0,0,FALSE,0,0
2024-10-16 16:00:00,30.7,59.9,32,68.8,23.23,0,0,0,0,0,FALSE,0,0
2024-10-16 17:00:00,29.1,60.4,30.3,67.3,20.76,0,0,0,0,0,FALSE,0,0
2024-10-16 18:00:00,26,52.8,27.4,49.9,13.15,0,35.6,67.8,0,0,FALSE,103.4,0.103
2024-10-16 19:00:00,28.7,57.5,29.8,54.4,16.36,0,21.9,78.1,0,0,TRUE,100,0.1
2024-10-16 20:00:00,28.4,55.2,30.3,51.3,15.84,0,0,56.1,0,0,TRUE,56.1,0.056
2024-10-16 21:00:00,31.2,55.3,33,61,21.76,0,23.2,39.3,0,0,TRUE,62.5,0.063
2024-10-16 22:00:00,30.5,53.2,31.6,61.1,20.17,0,31.6,56.8,0,0,TRUE,88.4,0.088
2024-10-16 23:00:00,29.8,46.9,31,44.3,14.18,0,0,0,0,0,FALSE,0,0
2024-10-17 00:00:00,30.3,58.9,32,68.3,23.13,0,0,0,0,0,FALSE,0,0
2024-10-17 01:00:00,29.3,55.9,31,61.9,19.78,0,0,0,0,0,FALSE,0,0
2024-10-17 02:00:00,29,51.2,30.4,57.9,17.93,0,0,0,0,0,FALSE,0,0
2024-10-17 03:00:00,30.6,57.4,31.2,66.6,21.56,0,0,0,0,0,FALSE,0,0
2024-10-17 04:00:00,32.5,47.6,34.5,43.1,16.6,0,27.4,53.3,0,0,FALSE,80.7,0.081
2024-10-17 05:00:00,28.7,48.1,29.7,56.5,16.9,0,44.4,77.9,0,0,FALSE,122.3,0.122
2024-10-17 06:00:00,32.3,50.8,33.2,56.5,20.34,0,53.9,53.8,0,0,TRUE,107.7,0.108
2024-10-17 07:00:00,31.5,58.5,33.2,55.2,19.84,0,21.2,60.8,0,0,TRUE,82,0.082
2024-10-17 08:00:00,28,55.8,29.3,63.4,18.49,0,0,34.1,0,0,TRUE,34.1,0.034
2024-10-17 09:00:00,31.2,56.2,33,63.3,22.58,0,0,0,0,0,TRUE,0,0
2024-10-17 10:00:00,28.7,55.8,29.8,61,18.34,0,0,0,0,0,FALSE,0,0
2024-10-17 11:00:00,31.8,52.9,32.5,59.5,20.68,0,0,0,0,0,FALSE,0,0
2024-10-17 12:00:00,30.9,53.9,32.8,60.7,21.41,0,0,0,0,0,FALSE,0,0
2024-10-17 13:00:00,29.6,54,30.9,49.4,15.75,0,0,0,0,0,FALSE,0,0
2024-10-17 14:00:00,30,54,30.7,63.6,20.07,0,0,0,0,0,FALSE,0,0
2024-10-17 15:00:00,27.9,60.2,29.8,56.2,16.85,0,0,0,0,0,FALSE,0,0
2024-10-17 16:00:00,30.5,59.8,31.6,65.1,21.51,0,0,0,0,0,FALSE,0,0
2024-10-17 17:00:00,29.2,57.3,31,62.4,20.02,0,0,0,0,0,FALSE,0,0
2024-10-17 18:00:00,31.1,54,32.1,62.7,21.27,0,59,47.2,0,0,FALSE,106.2,0.106
2024-10-17 19:00:00,31.1,56.5,31.9,52,17.49,0,0,41.3,0,0,TRUE,41.3,0.041
2024-10-17 20:00:00,32.2,52.7,34,48.2,18.13,0,23.1,79.9,0,0,TRUE,103,0.103
2024-10-17 21:00:00,29.1,58.8,29.9,54.4,16.47,0,0,34.4,0,0,TRUE,34.4,0.034
2024-10-17 22:00:00,27.1,54.6,28.5,62.2,17.42,0,0,48.8,158.9,0,TRUE,207.7,0.208
2024-10-17 23:00:00,28.9,59,29.7,54.8,16.38,0,0,0,0,0,FALSE,0,0
2024-10-18 00:00:00,30.3,57.3,32.3,66,22.61,0,0,0,0,0,FALSE,0,0
2024-10-18 01:00:00,31,54.9,31.8,61.6,20.58,0,0,0,0,0,FALSE,0,0
2024-10-18 02:00:00,29.2,59.7,30.3,65.8,20.31,0,0,0,0,0,FALSE,0,0
2024-10-18 03:00:00,28.6,52.3,29.4,58.5,17.19,0,0,0,0,0,FALSE,0,0
2024-10-18 04:00:00,30.9,55.5,32.4,64.9,22.36,0,57.2,67.4,0,0,FALSE,124.6,0.125
2024-10-18 05:00:00,30.7,55,31.2,50.2,16.28,0,33.4,30.4,0,0,FALSE,63.8,0.064
2024-10-18 06:00:00,31.5,51.1,33.4,56.2,20.49,0,0,65.9,0,0,TRUE,65.9,0.066
2024-10-18 07:00:00,31.5,56.9,32.4,53.7,18.51,0,53.7,60.4,0,0,TRUE,114.1,0.114
2024-10-18 08:00:00,31.4,51.1,32.9,46.5,16.45,0,0,0,173.7,0,TRUE,173.7,0.174
2024-10-18 09:00:00,31.2,51.8,32.6,60.5,21.1,0,0,0,0,0,TRUE,0,0
2024-10-18 10:00:00,31.1,51.7,32.8,48.7,17.14,0,0,0,0,0,FALSE,0,0
2024-10-18 11:00:00,31.7,54.7,33,51.9,18.5,0,0,0,0,0,FALSE,0,0
2024-10-18 12:00:00,29.3,55.9,30.2,52.8,16.22,0,0,0,0,0,FALSE,0,0
2024-10-18 13:00:00,28.5,54.9,29.8,52.8,15.87,0,0,0,0,0,FALSE,0,0
2024-10-18 14:00:00,32.1,53.4,33.8,58.7,21.79,0,0,0,0,0,FALSE,0,0
2024-10-18 15:00:00,30.3,50.4,31.2,59.8,19.4,0,0,0,0,0,FALSE,0,0
2024-10-18 16:00:00,27.9,51.5,28.5,58.2,16.24,0,0,0,0,0,FALSE,0,0
2024-10-18 17:00:00,30.3,55.6,30.9,61.5,19.57,0,0,0,0,0,FALSE,0,0
2024-10-18 18:00:00,29.6,44.8,31.1,49.8,16.05,0,39.7,31.5,0,0,FALSE,71.2,0.071
2024-10-18 19:00:00,29.5,56.9,31.1,54.8,17.65,0,0,0,0,0,TRUE,0,0
2024-10-18 20:00:00,30.3,59.3,31.9,64.9,21.84,0,39.3,55.3,0,0,TRUE,94.6,0.095
2024-10-18 21:00:00,31.5,49.5,33.3,57.6,20.88,0,0,63.8,0,0,TRUE,63.8,0.064
2024-10-18 22:00:00,31.3,54.4,32.6,62.2,21.7,0,22.8,44.5,0,0,TRUE,67.3,0.067
2024-10-18 23:00:00,32.2,51.8,33.2,47.1,16.96,0,0,0,0,0,FALSE,0,0
2024-10-19 00:00:00,28.6,55.9,29.4,51.5,15.08,0,0,0,0,0,FALSE,0,0
2024-10-19 01:00:00,30,55,31.6,62.2,20.63,0,0,0,0,0,FALSE,0,0
2024-10-19 02:00:00,30.5,48.8,32.5,45.6,15.81,0,0,0,0,0,FALSE,0,0
2024-10-19 03:00:00,31.3,59.4,32.7,55.1,19.35,0,0,0,0,0,FALSE,0,0
2024-10-19 04:00:00,31.4,58.1,32.8,53.3,18.85,0,20.7,38.7,0,0,FALSE,59.4,0.059
2024-10-19 05:00:00,26,57.7,26.8,55.3,14.05,0,21.3,75.4,0,0,FALSE,96.7,0.097
2024-10-19 06:00:00,31.2,56,32.1,61.4,20.86,0,45.3,30.2,0,0,TRUE,75.5,0.075
2024-10-19 07:00:00,31.1,53.3,32.6,48.5,16.94,0,58.7,55.2,0,0,TRUE,113.9,0.114
2024-10-19 08:00:00,28.9,50,30,47.9,14.54,0,0,0,0,0,TRUE,0,0
2024-10-19 09:00:00,30.3,56,31.7,61.7,20.48,0,0,0,0,516.3,TRUE,516.3,0.516
2024-10-19 10:00:00,30.8,53.1,32,59.8,20.16,0,0,0,0,0,TRUE,0,0
2024-10-19 11:00:00,29.6,54.5,31.3,52,16.93,0,0,0,0,0,TRUE,0,0
2024-10-19 12:00:00,30.2,51.8,31.4,57.8,18.95,0,0,0,0,0,TRUE,0,0
2024-10-19 13:00:00,33.3,51.1,35.3,60.2,24.21,0,0,0,0,0,TRUE,0,0
2024-10-19 14:00:00,28.4,56.3,29.7,64.7,19.29,0,0,0,0,0,TRUE,0,0
2024-10-19 15:00:00,30.3,56.5,31.1,63.1,20.32,0,0,0,0,0,TRUE,0,0
2024-10-19 16:00:00,30.1,49.5,31.4,46.2,15.1,0,0,0,0,0,TRUE,0,0
2024-10-19 17:00:00,30.9,54.1,32.6,61.8,21.63,0,0,0,0,0,TRUE,0,0
2024-10-19 18:00:00,28.4,62,29.9,59.2,17.9,0,39.9,76.9,0,0,TRUE,116.8,0.117
2024-10-19 19:00:00,29.5,50.4,30.5,47.7,14.84,0,58.2,70.3,0,0,TRUE,128.5,0.129
2024-10-19 20:00:00,29.4,54,30.9,60.4,19.28,0,53,66.1,0,0,TRUE,119.1,0.119
2024-10-19 21:00:00,30.4,54.5,32.1,63.6,21.63,0,0,66.8,170.4,0,TRUE,237.2,0.237
2024-10-19 22:00:00,30.3,52.6,31,57.6,18.46,0,21.4,55.4,0,0,TRUE,76.8,0.077
2024-10-19 23:00:00,28.7,57,30.2,53.4,16.38,0,0,0,0,0,FALSE,0,0
2024-10-20 00:00:00,29.2,53.4,30.4,60,18.62,0,0,0,0,0,FALSE,0,0
2024-10-20 01:00:00,30.3,60,31.9,69.8,23.53,0,0,0,0,0,FALSE,0,0
2024-10-20 02:00:00,29.3,54.1,30.6,49.1,15.4,0,0,0,0,0,FALSE,0,0
2024-10-20 03:00:00,32.4,60.2,33.4,57.8,21.02,0,0,0,0,0,FALSE,0,0
2024-10-20 04:00:00,27.6,58.8,29.4,56.6,16.59,0,34.9,47.5,0,0,FALSE,82.4,0.082
2024-10-20 05:00:00,31.1,54.6,32,51.8,17.49,0,23.5,52,0,0,FALSE,75.5,0.075
2024-10-20 06:00:00,27.8,59.5,28.6,56.1,15.75,0,0,47.6,0,0,TRUE,47.6,0.048
2024-10-20 07:00:00,29.3,49.9,30.5,47.6,14.82,0,0,0,151.8,0,TRUE,151.8,0.152
2024-10-20 08:00:00,29,58.4,30.3,63.6,19.65,0,0,61.6,0,430,TRUE,491.6,0.492
2024-10-20 09:00:00,29.1,61.8,29.8,57,17.14,0,0,58.4,0,0,TRUE,58.4,0.058
2024-10-20 10:00:00,28.3,49.2,29.4,46.8,13.78,0,0,0,214.8,0,TRUE,214.8,0.215
2024-10-20 11:00:00,29.3,52.8,30.9,50.7,16.18,0,0,0,0,0,TRUE,0,0
2024-10-20 12:00:00,29.4,63.8,30.7,69.8,21.93,0,0,0,0,0,TRUE,0,0
2024-10-20 13:00:00,30,55.3,31.1,63.7,20.53,0,0,0,188.3,0,TRUE,188.3,0.188
2024-10-20 14:00:00,30,58.6,31.3,64.7,21.05,0,0,0,112.7,0,TRUE,112.7,0.113
2024-10-20 15:00:00,30.4,53.9,31.9,50,16.79,0,0,0,0,0,TRUE,0,0
