Datetime,LivingRoom_Energy_kWh,Bathroom1_Energy_kWh,Bathroom2_Energy_kWh,Bedroom1_Energy_kWh,Bedroom2_Energy_kWh,Kitchen_Energy_kWh,Total_Energy_kWh
2024-10-09 02:00:00,0,0,0,0.074,0.149,0.18,0.403
2024-10-09 03:00:00,0,0,0,0.151,0.182,0.18,0.513
2024-10-09 04:00:00,0,0.085,0,0.118,0.137,0.18,0.52
2024-10-09 05:00:00,0,0.064,0,0.188,0.095,0.181,0.528
2024-10-09 06:00:00,0.064,0.049,0.053,0.113,0.244,0.18,0.703
2024-10-09 07:00:00,0.053,0.136,0.225,0.148,0.131,3.322,4.015
2024-10-09 08:00:00,0.057,0,0.068,0.163,0.122,3.757,4.167
2024-10-09 09:00:00,0.031,0.04,0.71,0.278,0.218,2.828,4.105
2024-10-09 10:00:00,0,0,0,0,0,0.18,0.18
2024-10-09 11:00:00,0,0.412,0.661,0,0,0.18,1.253
2024-10-09 12:00:00,0,0,0.634,0,0,1.47,2.104
2024-10-09 13:00:00,0,0,0,0,0,2.739,2.739
2024-10-09 14:00:00,0,0,0,0,0,2.803,2.803
2024-10-09 15:00:00,0,0,0,0,0,0.18,0.18
2024-10-09 16:00:00,0,0,0,0,0,0.18,0.18
2024-10-09 17:00:00,0,0,0,0,0,0.811,0.811
2024-10-09 18:00:00,0.192,0.087,0,0,0,3.066,3.345
2024-10-09 19:00:00,0.232,0.111,0.116,0.368,0.406,2.495,3.728
2024-10-09 20:00:00,0.179,0.055,0.12,0.393,0.365,2.629,3.741
2024-10-09 21:00:00,0.281,0,0.1,0.424,0.293,1.468,2.566
2024-10-09 22:00:00,0.228,0.067,0.079,0.459,0.449,0.18,1.462
2024-10-09 23:00:00,0,0,0,0.296,0.417,0.18,0.893
2024-10-10 00:00:00,0,0,0,0.098,0.127,0.18,0.405
2024-10-10 01:00:00,0,0,0,0.194,0.169,0.18,0.543
2024-10-10 02:00:00,0,0,0,0.188,0.156,0.18,0.524
2024-10-10 03:00:00,0,0,0,0.217,0.106,0.18,0.503
2024-10-10 04:00:00,0,0.133,0,0.068,0.255,0.18,0.636
2024-10-10 05:00:00,0,0.074,0,0.152,0.107,0.18,0.513
2024-10-10 06:00:00,0.072,0.106,0.128,0.182,0.149,1.366,2.003
2024-10-10 07:00:00,0.056,0.129,0.111,0.093,0.239,3.265,3.893
2024-10-10 08:00:00,0.035,0.039,0.059,0.122,0.247,2.438,2.94
2024-10-10 09:00:00,0.068,0,0,0.198,0.141,2.816,3.223
2024-10-10 10:00:00,0,0,0,0,0,0.18,0.18
2024-10-10 11:00:00,0,0,0,0,0,0.18,0.18
2024-10-10 12:00:00,0,0,0,0,0,1.302,1.302
2024-10-10 13:00:00,0,0,0,0,0,2.517,2.517
2024-10-10 14:00:00,0,0,0,0,0,2.915,2.915
2024-10-10 15:00:00,0,0,0,0,0,0.18,0.18
2024-10-10 16:00:00,0,0,0,0,0,0.18,0.18
2024-10-10 17:00:00,0,0,0,0,0,0.86,0.86
2024-10-10 18:00:00,0.173,0.09,0,0,0,2.76,3.023
2024-10-10 19:00:00,0.211,0,0.08,0.321,0.421,2.901,3.934
2024-10-10 20:00:00,0.306,0.068,0.032,0.472,0.463,1.377,2.718
2024-10-10 21:00:00,0.293,0.105,0.111,0.457,0.46,1.779,3.205
2024-10-10 22:00:00,0.258,0.121,0.108,0.481,0.492,0.18,1.64
2024-10-10 23:00:00,0,0,0,0.373,0.326,0.18,0.879
2024-10-11 00:00:00,0,0,0,0.141,0.133,0.18,0.454
2024-10-11 01:00:00,0,0,0,0.167,0.041,0.18,0.388
2024-10-11 02:00:00,0,0,0,0.12,0.186,0.18,0.486
2024-10-11 03:00:00,0,0,0,0.12,0.045,0.18,0.345
2024-10-11 04:00:00,0,0.089,0,0.076,0.147,0.18,0.492
2024-10-11 05:00:00,0,0.129,0,0.159,0.147,0.18,0.615
2024-10-11 06:00:00,0.062,0.225,0.1,0.217,0.188,1.247,2.039
2024-10-11 07:00:00,0.059,0,0.084,0.206,0.091,3.305,3.745
2024-10-11 08:00:00,0.067,0,0,0.146,0.118,2.99,3.321
2024-10-11 09:00:00,0.042,0,0.294,0.225,0.189,2.747,3.497
2024-10-11 10:00:00,0,0,0,0,0,0.18,0.18
2024-10-11 11:00:00,0,0,0,0,0,0.18,0.18
2024-10-11 12:00:00,0,0,0,0,0,1.359,1.359
2024-10-11 13:00:00,0,0,0,0,0,2.476,2.476
2024-10-11 14:00:00,0,0,0,0,0,2.735,2.735
2024-10-11 15:00:00,0,0,0,0,0,0.18,0.18
2024-10-11 16:00:00,0,0,0,0,0,0.18,0.18
2024-10-11 17:00:00,0,0,0,0,0,0.814,0.814
2024-10-11 18:00:00,0.123,0.111,0,0,0,2.649,2.883
2024-10-11 19:00:00,0.219,0.097,0.067,0.377,0.305,2.732,3.797
2024-10-11 20:00:00,0.143,0.052,0.249,0.435,0.465,2.777,4.121
2024-10-11 21:00:00,0.257,0.077,0.083,0.335,0.377,1.699,2.828
2024-10-11 22:00:00,0.253,0.08,0.098,0.243,0.375,0.18,1.229
2024-10-11 23:00:00,0,0,0,0.493,0.281,0.18,0.954
2024-10-12 00:00:00,0,0,0,0.156,0.101,0.18,0.437
2024-10-12 01:00:00,0,0,0,0.193,0.189,0.18,0.562
2024-10-12 02:00:00,0,0,0,0.091,0.118,0.18,0.389
2024-10-12 03:00:00,0,0,0,0.047,0.097,0.18,0.324
2024-10-12 04:00:00,0,0.064,0,0.159,0.193,0.18,0.596
2024-10-12 05:00:00,0,0,0,0.187,0.208,0.18,0.575
2024-10-12 06:00:00,0.058,0.088,0.073,0.118,0.181,1.282,1.8
2024-10-12 07:00:00,0.051,0,0.08,0.092,0.12,3.243,3.586
2024-10-12 08:00:00,0.044,0.035,0.068,0.097,0.154,1.472,1.87
2024-10-12 09:00:00,0.065,0,0.048,0.111,0.218,2.434,2.876
2024-10-12 10:00:00,0.064,0.508,0.486,0.093,0.139,0.18,1.47
2024-10-12 11:00:00,0.073,0.475,0.466,0.091,0.08,0.18,1.365
2024-10-12 12:00:00,0.061,0,0,0.1,0.138,1.506,1.805
2024-10-12 13:00:00,0.068,0,0.113,0.059,0.119,2.492,2.851
2024-10-12 14:00:00,0.046,0,0.133,0.144,0.144,2.613,3.08
2024-10-12 15:00:00,0.043,0,0.152,0.114,0.052,0.18,0.541
2024-10-12 16:00:00,0.059,0,0,0.138,0.051,0.18,0.428
2024-10-12 17:00:00,0.054,0,0,0.063,0.109,0.729,0.955
2024-10-12 18:00:00,0.262,0.11,0.096,0.353,0.414,1.336,2.571
2024-10-12 19:00:00,0.252,0.141,0.076,0.318,0.418,2.822,4.027
2024-10-12 20:00:00,0.172,0.306,0.107,0.316,0.429,2.769,4.099
2024-10-12 21:00:00,0.168,0.207,0.1,0.327,0.38,1.492,2.674
2024-10-12 22:00:00,0.223,0,0.111,0.33,0.381,0.18,1.225
2024-10-12 23:00:00,0.226,0,0,0.391,0.328,0.18,1.125
2024-10-13 00:00:00,0,0,0,0.087,0.158,0.18,0.425
2024-10-13 01:00:00,0,0,0,0.056,0.091,0.18,0.327
2024-10-13 02:00:00,0,0,0,0.114,0.174,0.18,0.468
2024-10-13 03:00:00,0,0,0,0.121,0.162,0.18,0.463
2024-10-13 04:00:00,0,0.072,0,0.186,0.095,0.18,0.533
2024-10-13 05:00:00,0,0.087,0,0.102,0.17,0.18,0.539
2024-10-13 06:00:00,0.04,0.072,0.07,0.206,0.141,1.349,1.878
2024-10-13 07:00:00,0.042,0.1,0.104,0.28,0.195,3.279,4
2024-10-13 08:00:00,0.068,0,0.063,0.208,0.214,2.741,3.294
2024-10-13 09:00:00,0.044,0,0.204,0.151,0.197,2.414,3.01
2024-10-13 10:00:00,0.054,0,0.673,0.215,0.091,0.18,1.213
2024-10-13 11:00:00,0.06,0,0,0.162,0.118,0.18,0.52
2024-10-13 12:00:00,0.041,0.636,0,0.058,0.162,2.244,3.141
2024-10-13 13:00:00,0.054,0,0.242,0.188,0.076,3.207,3.767
2024-10-13 14:00:00,0.075,0,0.021,0.2,0.078,4.021,4.395
2024-10-13 15:00:00,0.066,0,0,0.192,0.117,0.18,0.555
2024-10-13 16:00:00,0.048,0,0.176,0.095,0.124,0.18,0.623
2024-10-13 17:00:00,0.047,0.109,0.027,0.052,0.048,0.847,1.13
2024-10-13 18:00:00,0.142,0.079,0.099,0.321,0.51,2.523,3.674
2024-10-13 19:00:00,0.296,0.113,0.094,0.326,0.406,2.576,3.811
2024-10-13 20:00:00,0.26,0.115,0.12,0.348,0.325,2.76,3.928
2024-10-13 21:00:00,0.248,0.091,0.07,0.414,0.377,1.78,2.98
2024-10-13 22:00:00,0.257,0.089,0.253,0.411,0.456,0.18,1.646
2024-10-13 23:00:00,0.213,0,0,0.339,0.225,0.181,0.958
2024-10-14 00:00:00,0,0,0,0.139,0.053,0.18,0.372
2024-10-14 01:00:00,0,0,0,0.067,0.209,0.18,0.456
2024-10-14 02:00:00,0,0,0,0.186,0.141,0.18,0.507
2024-10-14 03:00:00,0,0,0,0.154,0.168,0.18,0.502
2024-10-14 04:00:00,0,0,0,0.229,0.083,0.18,0.492
2024-10-14 05:00:00,0,0.074,0,0.208,0.157,0.18,0.619
2024-10-14 06:00:00,0.061,0.1,0.103,0.195,0.165,1.312,1.936
2024-10-14 07:00:00,0.035,0.1,0.086,0.244,0.215,3.314,3.994
2024-10-14 08:00:00,0.064,0,0.169,0.194,0.177,4.229,4.833
2024-10-14 09:00:00,0.04,0,0.036,0.194,0.21,2.566,3.046
2024-10-14 10:00:00,0,0,0,0,0,0.18,0.18
2024-10-14 11:00:00,0,0,0,0,0,0.18,0.18
2024-10-14 12:00:00,0,0,0,0,0,1.29,1.29
2024-10-14 13:00:00,0,0,0,0,0,2.882,2.882
2024-10-14 14:00:00,0,0,0,0,0,2.987,2.987
2024-10-14 15:00:00,0,0,0,0,0,0.18,0.18
2024-10-14 16:00:00,0,0,0,0,0,0.18,0.18
2024-10-14 17:00:00,0,0,0,0,0,0.81,0.81
2024-10-14 18:00:00,0.241,0.086,0,0,0,2.663,2.99
2024-10-14 19:00:00,0.236,0.096,0.085,0.26,0.346,2.985,4.008
2024-10-14 20:00:00,0.236,0,0.031,0.458,0.377,2.739,3.841
2024-10-14 21:00:00,0.248,0.095,0.12,0.384,0.344,1.634,2.825
2024-10-14 22:00:00,0.209,0.079,0.121,0.443,0.41,0.18,1.442
2024-10-14 23:00:00,0,0,0,0.417,0.426,0.18,1.023
2024-10-15 00:00:00,0,0,0,0.099,0.05,0.181,0.33
2024-10-15 01:00:00,0,0,0,0.098,0.18,0.181,0.459
2024-10-15 02:00:00,0,0,0,0.123,0.1,0.18,0.403
2024-10-15 03:00:00,0,0,0,0.057,0.145,0.18,0.382
2024-10-15 04:00:00,0,0.083,0,0.138,0.173,0.18,0.574
2024-10-15 05:00:00,0,0.089,0,0.24,0.11,0.18,0.619
2024-10-15 06:00:00,0.046,0.132,0.072,0.179,0.117,1.365,1.911
2024-10-15 07:00:00,0.051,0.087,0.19,0.109,0.157,3.228,3.822
2024-10-15 08:00:00,0.05,0,0,0.152,0.248,2.903,3.353
2024-10-15 09:00:00,0.068,0,0,0.104,0.165,2.832,3.169
2024-10-15 10:00:00,0,0,0,0,0,0.18,0.18
2024-10-15 11:00:00,0,0,0,0,0,0.18,0.18
2024-10-15 12:00:00,0,0,0,0,0,1.494,1.494
2024-10-15 13:00:00,0,0,0,0,0,2.869,2.869
2024-10-15 14:00:00,0,0,0,0,0,2.958,2.958
2024-10-15 15:00:00,0,0,0,0,0,0.18,0.18
2024-10-15 16:00:00,0,0,0,0,0,0.18,0.18
2024-10-15 17:00:00,0,0,0,0,0,0.264,0.264
2024-10-15 18:00:00,0.169,0.061,0,0,0,2.542,2.772
2024-10-15 19:00:00,0.24,0.035,0.061,0.409,0.397,4.081,5.223
2024-10-15 20:00:00,0.176,0.093,0.056,0.354,0.395,2.689,3.763
2024-10-15 21:00:00,0.307,0.031,0.084,0.278,0.301,1.505,2.506
2024-10-15 22:00:00,0.192,0.074,0.085,0.517,0.422,0.18,1.47
2024-10-15 23:00:00,0,0,0,0.267,0.375,0.18,0.822
2024-10-16 00:00:00,0,0,0,0.165,0.223,0.18,0.568
2024-10-16 01:00:00,0,0,0,0.121,0.133,0.18,0.434
2024-10-16 02:00:00,0,0,0,0.197,0.083,0.18,0.46
2024-10-16 03:00:00,0,0,0,0.11,0.142,0.18,0.432
2024-10-16 04:00:00,0,0.066,0,0.159,0.186,0.18,0.591
2024-10-16 05:00:00,0,0,0,0.162,0.221,0.18,0.563
2024-10-16 06:00:00,0.037,0.083,0.226,0.14,0.242,1.419,2.147
2024-10-16 07:00:00,0.035,0.065,0.248,0.159,0.156,1.905,2.568
2024-10-16 08:00:00,0.041,0.169,0.468,0.208,0.179,3.811,4.876
2024-10-16 09:00:00,0.043,0.882,0.476,0.163,0.131,2.709,4.404
2024-10-16 10:00:00,0,0,0,0,0,0.18,0.18
2024-10-16 11:00:00,0,0,0.424,0,0,0.18,0.604
2024-10-16 12:00:00,0,0,0,0,0,1.424,1.424
2024-10-16 13:00:00,0,0,0,0,0,2.479,2.479
2024-10-16 14:00:00,0,0,0,0,0,2.63,2.63
2024-10-16 15:00:00,0,0,0,0,0,0.18,0.18
2024-10-16 16:00:00,0,0,0,0,0,0.18,0.18
2024-10-16 17:00:00,0,0,0,0,0,0.782,0.782
2024-10-16 18:00:00,0.262,0.103,0,0,0,2.933,3.298
2024-10-16 19:00:00,0.201,0.1,0.128,0.354,0.392,2.594,3.769
2024-10-16 20:00:00,0.23,0.056,0.311,0.394,0.506,2.933,4.43
2024-10-16 21:00:00,0.173,0.063,0.055,0.338,0.412,1.478,2.519
2024-10-16 22:00:00,0.199,0.088,0.076,0.435,0.516,0.18,1.494
2024-10-16 23:00:00,0,0,0,0.295,0.399,0.18,0.874
2024-10-17 00:00:00,0,0,0,0.081,0.101,0.18,0.362
2024-10-17 01:00:00,0,0,0,0.047,0.12,0.18,0.347
2024-10-17 02:00:00,0,0,0,0.185,0.166,0.181,0.532
2024-10-17 03:00:00,0,0,0,0.163,0.081,0.18,0.424
2024-10-17 04:00:00,0,0.081,0,0.098,0.184,0.18,0.543
2024-10-17 05:00:00,0,0.122,0,0.106,0.175,0.18,0.583
2024-10-17 06:00:00,0.047,0.108,0.106,0.156,0.206,1.242,1.865
2024-10-17 07:00:00,0.061,0.082,0.061,0.189,0.114,3.178,3.685
2024-10-17 08:00:00,0.067,0.034,0.03,0.167,0.123,2.848,3.269
2024-10-17 09:00:00,0.048,0,0.053,0.094,0.107,2.557,2.859
2024-10-17 10:00:00,0,0,0,0,0,0.18,0.18
2024-10-17 11:00:00,0,0,0,0,0,0.18,0.18
2024-10-17 12:00:00,0,0,0,0,0,1.421,1.421
2024-10-17 13:00:00,0,0,0,0,0,2.642,2.642
2024-10-17 14:00:00,0,0,0,0,0,2.456,2.456
2024-10-17 15:00:00,0,0,0,0,0,0.18,0.18
2024-10-17 16:00:00,0,0,0,0,0,0.18,0.18
2024-10-17 17:00:00,0,0,0,0,0,0.744,0.744
2024-10-17 18:00:00,0.12,0.106,0,0,0,2.387,2.613
2024-10-17 19:00:00,0.223,0.041,0.116,0.297,0.367,2.812,3.856
2024-10-17 20:00:00,0.217,0.103,0.087,0.376,0.387,2.456,3.626
2024-10-17 21:00:00,0.183,0.034,0.097,0.314,0.508,1.802,2.938
2024-10-17 22:00:00,0.279,0.208,0.069,0.395,0.308,0.18,1.439
2024-10-17 23:00:00,0,0,0,0.432,0.364,0.18,0.976
2024-10-18 00:00:00,0,0,0,0.117,0.106,0.18,0.403
2024-10-18 01:00:00,0,0,0,0.103,0.1,0.18,0.383
2024-10-18 02:00:00,0,0,0,0.142,0.143,0.18,0.465
2024-10-18 03:00:00,0,0,0,0.041,0.093,0.18,0.314
2024-10-18 04:00:00,0,0.125,0,0.149,0.158,0.18,0.612
2024-10-18 05:00:00,0,0.064,0,0.252,0.083,0.18,0.579
2024-10-18 06:00:00,0.075,0.066,0.04,0.164,0.102,1.432,1.879
2024-10-18 07:00:00,0.039,0.114,0.091,0.179,0.101,3.252,3.776
2024-10-18 08:00:00,0.053,0.174,0,0.232,0.154,2.715,3.328
2024-10-18 09:00:00,0.064,0,0.031,0.153,0.18,2.419,2.847
2024-10-18 10:00:00,0,0,0,0,0,0.18,0.18
2024-10-18 11:00:00,0,0,0,0,0,0.18,0.18
2024-10-18 12:00:00,0,0,0,0,0,1.421,1.421
2024-10-18 13:00:00,0,0,0,0,0,2.459,2.459
2024-10-18 14:00:00,0,0,0,0,0,1.491,1.491
2024-10-18 15:00:00,0,0,0,0,0,0.18,0.18
2024-10-18 16:00:00,0,0,0,0,0,0.18,0.18
2024-10-18 17:00:00,0,0,0,0,0,0.851,0.851
2024-10-18 18:00:00,0.259,0.071,0,0,0,2.966,3.296
2024-10-18 19:00:00,0.267,0,0.08,0.371,0.459,2.615,3.792
2024-10-18 20:00:00,0.231,0.095,0.299,0.381,0.297,2.778,4.081
2024-10-18 21:00:00,0.233,0.064,0.061,0.362,0.259,1.465,2.444
2024-10-18 22:00:00,0.275,0.067,0.106,0.445,0.296,0.18,1.369
2024-10-18 23:00:00,0,0,0,0.341,0.36,0.18,0.881
2024-10-19 00:00:00,0,0,0,0.116,0.059,0.18,0.355
2024-10-19 01:00:00,0,0,0,0.068,0.111,0.18,0.359
2024-10-19 02:00:00,0,0,0,0.146,0.172,0.18,0.498
2024-10-19 03:00:00,0,0,0,0.134,0.045,0.18,0.359
2024-10-19 04:00:00,0,0.059,0,0.205,0.181,0.18,0.625
2024-10-19 05:00:00,0,0.097,0,0.182,0.152,0.18,0.611
2024-10-19 06:00:00,0.062,0.075,0.129,0.179,0.241,1.285,1.971
2024-10-19 07:00:00,0.048,0.114,0.22,0.126,0.108,4.651,5.267
2024-10-19 08:00:00,0.061,0,0.467,0.167,0.157,2.692,3.544
2024-10-19 09:00:00,0.034,0.516,0.726,0.166,0.188,2.496,4.126
2024-10-19 10:00:00,0.059,0,0.476,0.09,0.065,0.18,0.87
2024-10-19 11:00:00,0.061,0,0.037,0.112,0.115,0.18,0.505
2024-10-19 12:00:00,0.072,0,0.023,0.11,0.127,1.31,1.642
2024-10-19 13:00:00,0.046,0,0,0.176,0.101,2.682,3.005
2024-10-19 14:00:00,0.039,0,0,0.137,0.13,2.593,2.899
2024-10-19 15:00:00,0.063,0,0,0.096,0.176,0.18,0.515
2024-10-19 16:00:00,0.055,0,0,0.064,0.06,0.18,0.359
2024-10-19 17:00:00,0.031,0,0,0.148,0.162,0.746,1.087
2024-10-19 18:00:00,0.158,0.117,0.095,0.471,0.423,2.635,3.899
2024-10-19 19:00:00,0.211,0.129,0.085,0.313,0.412,2.775,3.925
2024-10-19 20:00:00,0.224,0.119,0.119,0.427,0.333,2.822,4.044
2024-10-19 21:00:00,0.281,0.237,0.089,0.34,0.425,1.521,2.893
2024-10-19 22:00:00,0.229,0.077,0.112,0.439,0.386,0.18,1.423
2024-10-19 23:00:00,0.198,0,0,0.269,0.407,0.18,1.054
2024-10-20 00:00:00,0,0,0,0.114,0.085,0.18,0.379
2024-10-20 01:00:00,0,0,0,0.113,0.152,0.18,0.445
2024-10-20 02:00:00,0,0,0,0.109,0.192,0.18,0.481
2024-10-20 03:00:00,0,0,0,0.043,0.234,0.18,0.457
2024-10-20 04:00:00,0,0.082,0,0.176,0.13,0.18,0.568
2024-10-20 05:00:00,0,0.075,0,0.169,0.171,0.18,0.595
2024-10-20 06:00:00,0.045,0.048,0.081,0.144,0.147,2.023,2.488
2024-10-20 07:00:00,0.056,0.152,0.116,0.189,0.143,4.39,5.046
2024-10-20 08:00:00,0.036,0.492,0,0.173,0.136,1.692,2.529
2024-10-20 09:00:00,0.072,0.058,0.577,0.174,0.169,2.696,3.746
2024-10-20 10:00:00,0.047,0.215,0,0.169,0.048,0.18,0.659
2024-10-20 11:00:00,0.037,0,0,0.143,0.155,0.18,0.515
2024-10-20 12:00:00,0.037,0,0,0.049,0.117,1.337,1.54
2024-10-20 13:00:00,0.045,0.188,0.035,0.156,0.104,2.428,2.956
2024-10-20 14:00:00,0.054,0.113,0.132,0.178,0.088,2.909,3.474
2024-10-20 15:00:00,0.063,0,0,0.105,0.107,0.18,0.455
2024-10-20 16:00:00,0.041,0.209,0,0.045,0.207,0.182,0.684
2024-10-20 17:00:00,0.066,0.204,0,0.057,0.166,0.742,1.235
2024-10-20 18:00:00,0.1,0.224,0.109,0.326,0.39,2.44,3.589
2024-10-20 19:00:00,0.193,0.048,0.105,0.407,0.347,2.91,4.01
2024-10-20 20:00:00,0.268,0,0.021,0.403,0.471,2.757,3.92
2024-10-20 21:00:00,0.295,0.082,0.114,0.463,0.339,1.558,2.851
2024-10-20 22:00:00,0.238,0.086,0.257,0.358,0.397,0.18,1.516
2024-10-20 23:00:00,0.202,0,0,0.389,0.343,0.18,1.114
2024-10-21 00:00:00,0,0,0,0.042,0.156,0.18,0.378
2024-10-21 01:00:00,0,0,0,0.053,0.157,0.18,0.39
2024-10-21 02:00:00,0,0,0,0.041,0.209,0.18,0.43
2024-10-21 03:00:00,0,0,0,0.162,0.157,0.18,0.499
2024-10-21 04:00:00,0,0.092,0,0.183,0.192,0.18,0.647
2024-10-21 05:00:00,0,0.093,0,0.122,0.151,0.18,0.546
2024-10-21 06:00:00,0.069,0,0.11,0.111,0.142,1.342,1.774
2024-10-21 07:00:00,0.039,0.128,0.084,0.192,0.089,3.307,3.839
2024-10-21 08:00:00,0.05,0,0.056,0.149,0.248,2.737,3.24
2024-10-21 09:00:00,0.043,0,0,0.25,0.119,2.939,3.351
2024-10-21 10:00:00,0,0,0,0,0,0.18,0.18
2024-10-21 11:00:00,0,0,0,0,0,0.18,0.18
2024-10-21 12:00:00,0,0,0,0,0,1.385,1.385
2024-10-21 13:00:00,0,0,0,0,0,2.644,2.644
2024-10-21 14:00:00,0,0,0,0,0,2.514,2.514
2024-10-21 15:00:00,0,0,0,0,0,0.18,0.18
2024-10-21 16:00:00,0,0,0,0,0,0.18,0.18
2024-10-21 17:00:00,0,0,0,0,0,0.832,0.832
2024-10-21 18:00:00,0.179,0.097,0,0,0,2.49,2.766
2024-10-21 19:00:00,0.325,0.089,0.082,0.282,0.462,2.703,3.943
2024-10-21 20:00:00,0.221,0.037,0.101,0.389,0.35,2.675,3.773
2024-10-21 21:00:00,0.181,0,0.09,0.328,0.331,1.741,2.671
2024-10-21 22:00:00,0.161,0.21,0.067,0.35,0.338,0.18,1.306
2024-10-21 23:00:00,0,0,0,0.338,0.349,0.18,0.867
2024-10-22 00:00:00,0,0,0,0.116,0.139,0.18,0.435
2024-10-22 01:00:00,0,0,0,0.206,0.18,0.18,0.566
2024-10-22 02:00:00,0,0,0,0.199,0.152,0.18,0.531
2024-10-22 03:00:00,0,0,0,0.206,0.191,0.18,0.577
2024-10-22 04:00:00,0,0,0,0.253,0.24,0.18,0.673
2024-10-22 05:00:00,0,0.063,0,0.138,0.174,0.18,0.555
2024-10-22 06:00:00,0.072,0,0.032,0.103,0.19,2.666,3.063
2024-10-22 07:00:00,0.063,0.135,0.072,0.145,0.265,3.392,4.072
2024-10-22 08:00:00,0.053,0,0.091,0.198,0.185,2.707,3.234
2024-10-22 09:00:00,0.061,0,0.282,0.139,0.088,2.762,3.332
2024-10-22 10:00:00,0,0,0,0,0,0.18,0.18
2024-10-22 11:00:00,0,0,0,0,0,0.18,0.18
2024-10-22 12:00:00,0,0,0,0,0,1.509,1.509
2024-10-22 13:00:00,0,0,0,0,0,2.751,2.751
2024-10-22 14:00:00,0,0,0,0,0,2.854,2.854
2024-10-22 15:00:00,0,0,0,0,0,0.18,0.18
2024-10-22 16:00:00,0,0,0,0,0,0.18,0.18
2024-10-22 17:00:00,0,0,0,0,0,0.817,0.817
2024-10-22 18:00:00,0.151,0.124,0,0,0,3.071,3.346
2024-10-22 19:00:00,0.288,0,0.13,0.354,0.352,2.511,3.635
2024-10-22 20:00:00,0.207,0.04,0.069,0.429,0.378,2.738,3.861
2024-10-22 21:00:00,0.208,0.086,0.084,0.465,0.462,1.462,2.767
2024-10-22 22:00:00,0.223,0.08,0.079,0.395,0.395,0.18,1.352
2024-10-22 23:00:00,0,0,0,0.372,0.325,0.18,0.877
2024-10-23 00:00:00,0,0,0,0.197,0.063,0.18,0.44
2024-10-23 01:00:00,0,0,0,0.147,0.188,0.18,0.515
2024-10-23 02:00:00,0,0,0,0.079,0.217,0.18,0.476
2024-10-23 03:00:00,0,0,0,0.118,0.124,0.18,0.422
2024-10-23 04:00:00,0,0.084,0,0.086,0.163,0.18,0.513
2024-10-23 05:00:00,0,0.088,0,0.187,0.259,0.18,0.714
2024-10-23 06:00:00,0.038,0.087,0.109,0.14,0.153,1.533,2.06
2024-10-23 07:00:00,0.064,0.216,0.091,0.214,0.199,3.266,4.05
2024-10-23 08:00:00,0.055,0.594,0,0.24,0.144,2.632,3.665
2024-10-23 09:00:00,0.071,0.488,0.428,0.213,0.102,2.617,3.919
2024-10-23 10:00:00,0,0,0.663,0,0,0.18,0.843
2024-10-23 11:00:00,0,0,0.424,0,0,0.18,0.604
2024-10-23 12:00:00,0,0,0,0,0,1.322,1.322
2024-10-23 13:00:00,0,0,0,0,0,2.815,2.815
2024-10-23 14:00:00,0,0,0,0,0,2.77,2.77
2024-10-23 15:00:00,0,0,0,0,0,0.18,0.18
2024-10-23 16:00:00,0,0,0,0,0,0.18,0.18
2024-10-23 17:00:00,0,0,0,0,0,0.797,0.797
2024-10-23 18:00:00,0.126,0,0,0,0,2.562,2.688
2024-10-23 19:00:00,0.284,0.075,0.045,0.47,0.393,2.877,4.144
2024-10-23 20:00:00,0.256,0.098,0.103,0.482,0.343,2.946,4.228
2024-10-23 21:00:00,0.293,0.114,0.069,0.399,0.401,3.04,4.316
2024-10-23 22:00:00,0.339,0.049,0.076,0.387,0.401,0.18,1.432
2024-10-23 23:00:00,0,0,0,0.373,0.3,0.18,0.853
2024-10-24 00:00:00,0,0,0,0.135,0.098,0.18,0.413
2024-10-24 01:00:00,0,0,0,0.188,0.11,0.18,0.478
2024-10-24 02:00:00,0,0,0,0.109,0.084,0.18,0.373
2024-10-24 03:00:00,0,0,0,0.124,0.097,0.18,0.401
2024-10-24 04:00:00,0,0.076,0,0.136,0.187,0.18,0.579
2024-10-24 05:00:00,0,0.072,0,0.229,0.19,0.18,0.671
2024-10-24 06:00:00,0.059,0.072,0.077,0.125,0.185,1.447,1.965
2024-10-24 07:00:00,0.039,0.077,0.036,0.195,0.254,3.356,3.957
2024-10-24 08:00:00,0.063,0.055,0,0.129,0.244,3.063,3.554
2024-10-24 09:00:00,0.04,0.056,0.114,0.102,0.101,2.841,3.254
2024-10-24 10:00:00,0,0,0,0,0,0.18,0.18
2024-10-24 11:00:00,0,0,0,0,0,0.18,0.18
2024-10-24 12:00:00,0,0,0,0,0,1.253,1.253
2024-10-24 13:00:00,0,0,0,0,0,2.702,2.702
2024-10-24 14:00:00,0,0,0,0,0,2.814,2.814
2024-10-24 15:00:00,0,0,0,0,0,0.18,0.18
2024-10-24 16:00:00,0,0,0,0,0,0.18,0.18
2024-10-24 17:00:00,0,0,0,0,0,0.795,0.795
2024-10-24 18:00:00,0.127,0.099,0,0,0,2.589,2.815
2024-10-24 19:00:00,0.249,0.084,0.111,0.302,0.382,2.76,3.888
2024-10-24 20:00:00,0.142,0.058,0.115,0.465,0.394,1.275,2.449
2024-10-24 21:00:00,0.317,0.065,0.04,0.412,0.536,1.559,2.929
2024-10-24 22:00:00,0.243,0.091,0.082,0.433,0.226,0.18,1.255
2024-10-24 23:00:00,0,0,0,0.319,0.332,0.18,0.831
